Timestamp,Ax,Ay,Az,P,LPFRMSAcc,LPFPValue,Value,Type
0.0,1.7831457,-3.0005567,7.6639314,997.35205,0.017503405050372258,3.59046738,0,0
0.02,2.6482852,-3.448613,10.343605,997.4329,0.056227484776739695,10.340837114400001,0,0
0.04,3.092802,-2.9671907,7.739681,997.40247,0.10863014726900323,19.858885690104,0,0
0.06,3.3604665,-3.7775054,8.430904,997.3874,0.17497477239678927,31.788136063111683,0,0
0.08,3.5851116000000003,-3.5820760000000003,9.855959,997.3191,0.2560017441477567,45.80473316287406,0,0
0.1,4.407233,-4.0825644,8.615544,997.3723,0.3485062021528253,61.61544160083775,0,0
0.12,4.870869,-4.154063,8.217853999999999,997.42523,0.4506399305929326,78.95469881485946,0,0
0.14,4.359425,-4.239861,6.773860000000001,997.4632,0.5581833996351633,97.58229709343551,0,0
0.16,5.611728,-4.2064949999999985,6.911157000000001,997.4479,0.6716645578522078,117.28115910284895,0,0
0.18,6.309575,-4.306592500000002,6.7785935,997.4428,0.7907459848912108,137.85565548159644,0,0
0.2,7.6335754,-3.5296433,4.856425,997.4504,0.9133047810747296,159.12982156212394,0,0
0.22,6.749663000000001,-5.1836476,7.403567,997.4552,1.041755111512851,180.94564607325438,0,0
0.24,7.00778,-4.2827682000000005,5.722853700000001,997.4428,1.17230911101679,203.16149836542562,0,0
0.26,7.753439,-5.9891963,5.3583055,997.47833,1.306656098442042,225.65096604467243,0,0
0.28,8.121492,-4.115939,5.7228556,997.4426,1.4430131112557547,248.30110956829415,0,0
0.30000000000000004,8.126282000000002,-4.001542,3.5592330000000003,997.44006,1.5785314487197124,271.01167660732045,0,0
0.32,7.935097,-5.69367,4.2457223,997.473,1.714727108534294,293.6939944072177,0,0
0.34,7.595739999999997,-5.626939,4.132098,997.4527,1.8503391968722216,316.2696217553409,0,0
0.36000000000000004,7.543171000000001,-5.503008,3.5497668,997.4454,1.9842669016663368,338.6696788818236,0,0
0.38,6.54898,-5.984431,2.9532325,997.44293,2.1148958526332726,360.83395306280886,0,0
0.4,6.4342737,-5.6078730000000006,1.6228656,997.4506,2.2407636933251034,382.71012565810133,0,0
0.42,7.5145183000000015,-5.8462014,2.205198,997.44037,2.364226293328849,404.2529406429327,0,0
0.44,7.332894,-6.0559297,2.7070458,997.4579,2.4853585772660227,425.42370981721496,0,0
0.46,6.8358006,-6.2132263,1.6560085,997.453,2.6029497399979533,446.18950690426897,0,0
0.48,6.568143400000001,-6.2179933,-0.7301304,997.46545,2.716342577085799,466.52275860553436,0,0
0.5,7.4571958,-6.823346000000001,2.8822212000000005,997.4351,2.828603754575706,486.4005042377926,0,0
0.52,7.2564525999999985,-6.303792,2.205202,997.44763,2.9381123045501916,505.80424993119993,0,0
0.54,7.0557089999999985,-6.851946000000001,0.8038192,997.41754,3.044807202086706,524.7192074701424,0,0
0.56,7.4142036,-6.418189,-0.4413285,997.4175,3.1485241547820246,543.1341778046593,0,0
0.5800000000000001,7.8396144,-6.3419247,0.40139633,997.4354,3.2498087939394424,561.0411299921417,0,0
0.6,7.581514,-7.066441,1.3719501,997.4377,3.3493338218447595,578.4347405970295,0,0
0.62,7.500266000000001,-7.157006299999999,1.3435444,997.4299,3.4469443407133094,595.312117501359,0,0
0.64,7.342540700000002,-6.828114500000001,1.2393882,997.4402,3.5417828436645333,611.6726288310198,0,0
0.66,7.4381460000000015,-6.608853,-0.1477914,997.45526,3.6335147418780966,627.5175941141163,0,0
0.68,6.8597990000000015,-6.9854107,-0.91476417,997.4426,3.7219260814459534,642.8499354594494,0,0
0.7000000000000001,6.353148,-7.328603299999997,-0.40818205,997.4377,3.8068242781811232,657.6741082245318,0,0
0.72,6.2762923,-7.271395,-0.38454476,997.4326,3.8881163417256213,671.9958778501502,0,0
0.74,6.1950293,-7.419158500000001,-0.48870218,997.42755,3.9660638613247268,685.8221475110863,0,0
0.76,6.381436,-7.581221,-0.71595424,997.43005,4.041310597365139,699.1608278324492,0,0
0.78,6.9932437000000025,-7.1617637,-0.3419368,997.4452,4.114067032016568,712.0207095042089,0,0
0.8,6.9502196,-7.3190603,-0.010529078999999998,997.4653,4.184522465493353,724.4113014751605,0,0
0.8200000000000001,7.0983872,-6.909136,0.6238807,997.46027,4.252342049381427,736.3426048273828,0,0
0.84,6.9597690000000005,-7.361959,0.16937733,997.4301,4.318018798585756,747.8250194520277,0,0
0.86,6.5152407,-7.29046,-0.39875183,997.4351,4.380844915837203,758.8694773043367,0,0
0.88,6.687305499999999,-6.4420133,-0.52658147,997.46277,4.439917486952521,769.4872961163414,0,0
0.9,7.0410047,-6.303783,-0.5076444,997.4529,4.495801283465465,779.6898769926097,0,0
0.92,6.792449,-6.8471699999999975,0.088890046,997.4326,4.549042398239822,789.4887512577072,0,0
0.94,6.491315,-7.15223,0.56232995,997.46783,4.599819035905341,798.8957612418196,0,0
0.96,6.5295467,-7.147462400000001,0.66648626,997.47284,4.6482950726418695,807.9226727473108,0,0
0.98,6.6060176,-7.5287875999999985,0.5291879,997.4529,4.69524172958855,816.5811605716724,0,0
1.0,6.6920476,-7.6670175,0.57653147,997.4349,4.7410068614089464,824.8828738752202,0,0
1.02,7.02185,-7.118863,0.54339015,997.4452,4.785190980531058,832.8394921242842,0,0
1.04,6.9979434000000005,-6.9996990000000014,0.10308984,997.4477,4.827578745522743,840.4625495575101,0,0
1.06,6.969259700000001,-7.128396,-0.19991252,997.4477,4.8683780147146365,847.7634296471012,0,0
