Timestamp,Ax,Ay,Az,P,LPFRMSAcc,LPFPValue,Value,Detection,Type
0.0,-0.7756354212760925,4.239123821258545,8.752374649047852,990.3414306640625,0.035120917072071066,3.565228991012464,0,0
0.04,-0.7588889598846436,4.291555881500244,9.351277351379395,990.4273071289062,0.10316839376032402,10.268168632375177,0,0
0.08,-1.063508152961731,4.038954734802246,9.42692756652832,990.3889770507812,0.20004236659598962,19.71932081742159,0,0
0.12,-0.9655425548553467,4.141436576843262,9.488471984863281,990.3612060546875,0.3223522425243742,31.564669467597064,0,0
0.16,-0.8006596565246582,4.262984275817871,9.031600952148438,990.3812866210938,0.46533381555728526,45.48295913513536,0,0
0.2,-0.9321246147155762,4.2844343185424805,9.284889221191406,990.39111328125,0.6269623811780858,61.18282900551375,0,0
0.24,-0.5688798427581787,4.396449089050293,8.844587326049805,990.3934936523438,0.8031365092577372,78.40039216844656,0,0
0.28,-0.7122943997383118,4.370233058929443,9.509769439697266,990.4107666015625,0.9936770033019118,96.89706806817959,0,0
0.32,-1.042121171951294,4.1581220626831055,8.868255615234375,990.4083862304688,1.1939212439959925,116.45737136854945,0,0
0.36,-1.1664164066314697,4.232004165649414,9.050528526306152,990.4307250976562,1.4027711517992136,136.88715915779522,0,0
0.4,-1.524922251701355,3.8554463386535645,9.088401794433594,990.450927734375,1.618222933442016,158.01174892511716,0,0
0.44,-1.3480898141860962,3.705300807952881,9.793827056884766,990.40771484375,1.8407783476081079,179.67406162154745,0,0
0.44,-1.3480898141860962,3.705300807952881,9.793827056884766,990.41259765625,1.8407783476081079,201.7335395419471,0,0
0.52,-1.3696192502975464,3.7219839096069336,9.244633674621582,990.3922119140625,2.0670154795949633,224.06446513697256,0,0
0.56,-0.8223521113395691,3.9960615634918213,8.695442199707031,990.4044189453125,2.294055249542531,246.55489450286018,0,0
0.6,-0.6001116037368774,3.374026298522949,9.407968521118164,990.43994140625,2.522454689712614,269.1054237286686,0,0
0.64,-0.5045359134674072,3.1833643913269043,9.950054168701172,990.404052734375,2.75284021197656,291.627746079556,0,0
0.68,-0.4830471873283386,3.395476818084717,9.223321914672852,990.39111328125,2.9819238503858356,314.04401788695355,0,0
0.72,-0.41854017972946167,3.795868396759033,8.607847213745117,990.40380859375,3.2075082209219086,336.28593055280186,0,0
0.76,0.004452049732208252,3.984147787094116,8.648087501525879,990.3832397460938,3.4295656765666305,358.29363454214996,0,0
0.8,-0.11745330691337585,3.710071086883545,8.915580749511719,990.367919921875,3.6481959614746775,380.0151088539694,0,0
0.84,-0.4831286668777466,3.4121618270874023,8.899007797241211,990.4083862304688,3.8625989254997597,401.4056189889748,0,0
0.88,-0.5022681951522827,3.2786989212036133,9.06471061706543,990.3804931640625,4.072889092318407,422.4265829211904,0,0
0.92,-0.21789029240608215,3.471745014190674,9.533414840698242,990.4080200195312,4.28057269234951,443.0454394507824,0,0
0.96,-0.1940116584300995,3.5980591773986816,9.223308563232422,990.3876953125,4.484319689801726,463.2346928228709,0,0
1.0,-0.2131512314081192,3.8769030570983887,8.80904769897461,990.357177734375,4.682863434801314,482.9715576657228,0,0
1.04,-0.04109865427017212,4.3535590171813965,8.818513870239258,990.3595581054688,4.876843300830876,502.2376478564235,0,0
1.08,-0.3573002219200134,4.1462321281433105,8.546217918395996,990.3900756835938,5.0649074901719215,521.0185134996714,0,0
1.12,-0.7253943681716919,3.817340850830078,9.01491928100586,990.3921508789062,5.2481873578229505,539.3030310839786,0,0
1.16,-0.9405348300933838,4.108102321624756,8.889453887939453,990.354248046875,5.426656268588683,557.0830148069067,0,0
1.2,-0.6657453775405884,4.692006587982178,8.745049476623535,990.3641967773438,5.600623043503097,574.3532202811203,0,0
1.24,-0.39573580026626587,4.787339210510254,9.031476020812988,990.3665161132812,5.7710040586113855,591.1108213020157,0,0
1.28,-0.2069827914237976,4.8874382972717285,8.685860633850098,990.3890380859375,5.9366642606607805,607.3552387408848,0,0
1.32,-0.5392284393310547,4.5656962394714355,8.35681438446045,990.40380859375,6.096006278737416,623.087780435374,0,0
1.36,-0.5010393261909485,4.5585479736328125,8.759235382080078,990.403564453125,6.250448975478962,638.3113906909161,0,0
1.4,-0.42700162529945374,4.808793544769287,8.771065711975098,990.3683471679688,6.4004558118712644,653.0303773457894,0,0
1.44,-0.36252355575561523,4.987540245056152,8.247909545898438,990.3983764648438,6.544683881125034,667.2505983386686,0,0
1.48,-0.23351812362670898,5.185353755950928,8.472789764404297,990.39306640625,6.684333713580771,680.9788980789928,0,0
1.52,-0.27897557616233826,4.99707555770874,8.711872100830078,990.385498046875,6.819834455042093,694.2230870736787,0,0
1.56,-0.21688735485076904,4.966094493865967,8.68582820892334,990.4031982421875,6.951038985836847,706.9919004522189,0,0
1.6,0.15349814295768738,5.085259437561035,9.201873779296875,990.370361328125,7.079800311760002,719.2945859937622,0,0
1.64,0.48325538635253906,5.380786895751953,8.955680847167969,990.412841796875,7.205738923925059,731.1412642388357,0,0
1.68,0.7293659448623657,5.452287197113037,8.217108726501465,990.4153442382812,7.326675826640882,742.5423754025094,0,0
1.72,0.7723349332809448,5.557152271270752,7.930673122406006,990.39501953125,7.4421323015073355,753.5086663226622,0,0
1.76,0.8463726043701172,5.349808216094971,7.904629707336426,990.3847045898438,7.5518541468092595,764.0512342933514,0,0
1.8,0.619282603263855,6.074326038360596,6.837017059326172,990.3795776367188,7.65461729208409,774.1814289630529,0,0
1.84,0.7721871137619019,6.443735599517822,6.638167381286621,990.407470703125,7.751282760561395,783.9108822971752,0,0
