Timestamp,Ax,Ay,Az,P,Value,Type
0.0,0.7517376,4.8254004,9.42785,1000.82214,0,0
0.04,0.6370197,4.815867,8.116419,1000.8347,0,0
0.08,0.57487845,4.711003,9.205332,1000.8251,0,0
0.12,0.5414186,4.634738400000002,9.129581,1000.80707,0,0
0.16,0.28808516,4.606139,8.755562,1000.80927,0,0
0.2,0.2641849,4.544174,8.831313,1000.8148,0,0
0.24,0.40757644,4.6013727,8.949672999999997,1000.8319,0,0
0.28,0.26895833,4.4250097,8.746094,1000.8424,0,0
0.32,0.35499227,4.696704,8.717687,1000.82214,0,0
0.36,0.36933047,4.749136,8.627732,1000.8093,0,0
0.4,0.47926337,4.849234,8.660872999999999,1000.80676,0,0
0.44,0.0012792051,4.3821115,8.504638,1000.79675,0,0
0.48,0.16378997,4.5203419999999985,8.182698,1000.82935,0,0
0.52,0.19246621,4.548941,8.821842,1000.81683,0,0
0.56,0.053849400000000006,4.6538053,8.817107,1000.8095,0,0
0.6,0.06340647,4.8254013,9.858677,1000.83685,0,0
0.64,-0.13734657,4.8921328,10.791355,1000.82434,0,0
0.68,-0.07999021,4.9064326,10.42207,1000.7867,0,0
0.72,0.23547305,4.9683980000000005,8.144821,1000.8117,0,0
0.76,0.15899496,4.9350324,8.007522999999999,1000.82184,0,0
0.8,0.30716634,4.539408,8.026461,1000.81934,0,0
0.84,0.00638929,4.37257,8.6467,1000.79175,0,0
0.88,0.11156212,4.963623,8.367372,1000.78894,0,0
0.92,0.116347626,4.9588556,8.504669999999999,1000.7965,0,0
0.96,0.3218963,4.8635244,8.570953999999999,1000.81934,0,0
1.0,0.30278283,4.577531,8.855018,1000.8091,0,0
1.04,-0.122608304,4.262938,8.84555,1000.799,0,0
1.08,-0.328117,4.725293,8.750864,1000.8065,0,0
1.12,-0.40936232,4.5060315000000015,9.920263,1000.82135,0,0
1.16,-0.38545755,4.305836,10.128577,1000.7962,0,0
1.2,-0.17034927,4.539397,9.304792,1000.8015,0,0
1.24,-0.17034927,4.539397,9.304792,1000.804,0,0
1.28,-0.1082004,4.0579743,9.134356,1000.799,0,0
1.32,0.2311828,4.448831,8.163803999999999,1000.7913,0,0
1.36,0.37936246,4.463131,8.301103,1000.7839,0,0
1.4,0.26944405,4.2915344000000015,8.570965,1000.7835,0,0
1.44,0.2933488,4.501263,8.471542,1000.79645,0,0
1.48,-0.0029819459,4.5918269999999985,8.694061,1000.83386,0,0
1.52,-0.022095472,4.644259,8.708264999999999,1000.82904,0,0
1.56,0.30294263,4.7634225,9.143831,1000.8188,0,0
1.6,0.19779836,4.677624,9.532054,1000.8291,0,0
1.64,0.1213329,4.701457,9.153302,1000.80646,0,0
1.68,-0.026823863,4.3058324,8.490487,1000.8036,0,0
1.72,-0.0029134303000000004,4.2724660000000005,8.466817,1000.79895,0,0
1.76,0.15482579,4.386863,8.428941,1000.8191,0,0
1.8,-0.0028336942,4.744353299999998,8.144883,1000.829,0,0
1.84,-0.06973701,4.811085,8.599388000000001,1000.8416,0,0
1.88,0.17882676,4.730053,9.404239,1000.81903,0,0
1.92,-0.39951557,4.1389995000000015,9.498928,1000.81866,0,0
1.96,-0.46164602,4.1104,9.158051,1000.786,0,0
2.0,-0.041009367000000005,4.7014527,8.249047000000001,1000.8036,0,0
2.04,0.29837763,4.768184,8.613598,1000.81354,0,0
2.08,0.17410974,4.720518599999999,8.907131,1000.79596,0,0
2.12,-0.06486651,4.6490197,8.935539,1000.82367,0,0
2.16,-0.0122677535,4.6680856,9.162793,1000.81366,0,0
2.2,-0.322941,4.339192400000001,9.380576,1000.82367,0,0
2.24,-0.34683308,4.339192400000001,9.295358,1000.7961,0,0
2.28,-0.2607757,4.5822864,8.031272999999999,1000.8011,0,0
2.32,-0.20339714,4.4631214,8.850327499999997,1000.7808,0,0
2.36,-0.16515172,4.310592,9.200673,1000.80835,0,0
2.4,0.13599686,4.563218599999999,9.001832,1000.84125,0,0
2.44,0.12644424,4.6823826,8.845596,1000.8036,0,0
2.48,0.15990977,4.7920136,8.741439999999999,1000.7933,0,0
2.52,0.35112298,4.8921103,8.769848,1000.80585,0,0
2.56,0.31289142,4.8682775000000005,8.892944,1000.778,0,0
2.6,-0.05035969,4.6442489999999985,8.694099000000001,1000.7931,0,0
2.64,-0.19851969,4.5822835,8.651491,1000.80084,0,0
2.68,-0.16026728,4.7729454,9.020776,1000.80334,0,0
2.72,-0.2223838,4.6728473,8.888214999999997,1000.81085,0,0
2.76,-0.24149607,4.6299477,9.16281,1000.82874,0,0
2.8,-0.17490804,4.6156564000000015,9.28114,1000.836,0,0
2.84,-0.04107353,4.5155582,9.508392,1000.80334,0,0
2.88,-0.031513914,4.5489244000000015,8.410009,1000.78076,0,0
2.92,-0.10799079,4.7062206,8.353197,1000.79584,0,0
2.96,-0.21792626,4.59659,8.073868,1000.8084,0,0
3.0,-0.0076148957,4.5060253,8.324791000000001,1000.813,0,0
3.04,0.31263196,4.496492400000001,9.295343,1000.80304,0,0
3.08,0.4464665,4.634722,9.039686,1000.778,0,0
3.12,0.36998963,4.558458,8.8077,1000.78046,0,0
3.16,0.2552743,4.520325,8.665668,1000.8056,0,0
3.2,0.32219154,4.639489,8.504698,1000.8007,0,0
3.24,0.04018314,4.844451,8.035993,1000.7933,0,0
3.28,0.06886196,4.6204224,8.855042999999998,1000.81824,0,0
3.32,0.016284108000000002,4.58229,8.736684,1000.77527,0,0
3.36,0.15967820000000002,4.730053400000001,8.196962,1000.8082,0,0
3.4,0.06886196,4.8253846,8.244306,1000.7654,0,0
3.44,0.07364176,4.8253846,8.357932,1000.8107,0,0
3.48,-0.12233018,4.5346246,8.798231,1000.81586,0,0
3.52,-0.29918295,4.30583,8.883450999999997,1000.80804,0,0
3.56,-0.346981,4.3344293,8.713011999999999,1000.8004,0,0
3.6,-0.346981,4.3344293,8.713011999999999,1000.836,0,0
3.64,0.10232057,4.6251893,8.873981,1000.80804,0,0
3.68,0.044962943,4.691921,8.864513,1000.81287,0,0
3.72,0.06408216,4.882583,9.115437,1000.79785,0,0
3.76,-0.06019273400000001,4.725287000000002,9.309547,1000.8407,0,0
3.8,-0.06497254,4.501258999999999,9.693033,1000.8079,0,0
3.84,-0.06852352,4.3296328,10.161853,1000.80554,0,0
3.88,-0.10193392,4.4392624000000005,9.172366,1000.7979,0,0
3.92,-0.10188575,4.4487944000000015,8.34385,1000.7827,0,0
3.96,0.022437379,4.4106603,8.291775999999999,1000.80286,0,0
4.0,-0.13522388,4.172331,8.277579,1000.7903,0,0
4.04,-0.17343819,4.148497600000002,8.268113,1000.7979,0,0
4.08,-0.11125255,4.3772910000000005,9.257608,1000.80554,0,0
4.12,0.14692916,4.610851,8.935675,1000.7902,0,0
4.16,0.23298971,4.7395477,8.727364,1000.79785,0,0
4.2,0.15656109,4.853943,8.277599,1000.8003,0,0
4.24,0.209163,4.7252455,8.542727000000001,1000.7978,0,0
4.28,0.018019065,4.367753,8.978297999999997,1000.7903,0,0
4.32,0.20928352,4.7300096,8.358098,1000.7927,0,0
4.36,0.15675385,4.787207,8.353368,1000.8078,0,0
4.4,0.22847502,4.825339,8.424385000000001,1000.81793,0,0
4.44,0.25242220000000004,4.811038,8.604298,1000.8153,0,0
4.48,0.31460792,4.6537404,8.869429,1000.79535,0,0
4.52,0.04220727,4.62514,8.443336500000001,1000.7777,0,0
4.56,-0.1441328,4.3629775,8.220825999999999,1000.8153,0,0
4.6,0.20484106,4.2914777000000015,9.167712,1000.8077,0,0
4.64,0.16189517,4.41064,9.020951,1000.80286,0,0
4.68,0.3244567,4.4773703000000005,8.992549,1000.7903,0,0
4.72,0.3244567,4.4773703000000005,8.992549,1000.8078,0,0
4.76,0.5539837,4.5536327000000005,9.139325,1000.7975,0,0
4.8,0.5523344,4.567973,9.120237,1000.81256,0,0
4.84,0.47584802,4.5060086,8.940329,1000.8025,0,0
4.88,0.33242542,4.2581487000000005,9.006607,1000.7978,0,0
4.92,0.27505827,4.239082,9.044482,1000.8179,0,0
4.96,0.14597498,4.0913196,8.632586,1000.8078,0,0
5.0,0.15073578,4.1294527,8.845632,1000.7878,0,0
5.04,0.12682725,4.1246862,8.892975,1000.81793,0,0
5.08,0.2367342,4.2295513,9.068146,1000.7875,0,0
5.12,0.17935751,4.2867503,9.03027,1000.79736,0,0
5.16,0.24626528,4.2343183,9.101284,1000.7927,0,0
5.2,0.39441067,3.9912245,9.27172,1000.7873,0,0
5.24,0.40396076,4.000758,9.541579,1000.81287,0,0
5.28,0.2844466,4.0436573,9.063404,1000.82275,0,0
5.32,0.30832659999999995,4.272453,8.949776,1000.79,0,0
5.36,0.15535386,4.158056,8.817211,1000.7752,0,0
5.4,0.007160916999999998,4.119924,8.840881,1000.81793,0,0
5.44,0.09317836,4.2486215,9.134413,1000.8356,0,0
5.48,-0.05023478,4.3439527,9.210161,1000.77997,0,0
5.52,-0.2510056,3.9816952,9.115471,1000.77783,0,0
5.56,-0.21279567,3.9626296,8.921358,1000.833,0,0
5.6,-0.32752046,4.0007625,8.826669,1000.7878,0,0
5.64,-0.20805392,4.0817943,8.897683,1000.77997,0,0
5.68,-0.2940999,4.1294603,9.082324,1000.8154,0,0
5.72,-0.41360456,4.186659,8.86454,1000.80023,0,0
5.76,-0.3514956,4.2629247,9.385322,1000.8025,0,0
5.8,-0.3219555,4.3344016,8.907227,1000.80756,0,0
5.84,-0.4175269,3.9673765,9.432747,1000.7873,0,0
5.88,-0.4175269,3.9673765,9.432747,1000.7749,0,0
5.92,-0.34580505,3.9769092000000006,8.987717,1000.7948,0,0
