Timestamp,Ax,Ay,Az,P,Value,Type
0.0,-3.4967911,2.4172163,7.680123,1003.2599,0,0
0.04,-2.5663056,6.5500946,5.0704465,1003.2424,0,0
0.08,-2.4707357999999995,6.6358929999999985,7.925289999999999,1003.3423,0,0
0.12,-0.8169465,6.6597266,6.6138577000000005,1003.35,0,0
0.16,-2.7049952,4.8198360000000005,6.9310603,1003.2425,0,0
0.2,-2.733701700000001,3.3660370000000004,8.370317,1003.2245,0,0
0.24,-2.045433,2.8512495,7.840061,1003.235,0,0
0.28,-1.3237104,3.1992087,10.164652,1003.2849,0,0
0.32,-0.93657255,4.100089,9.350331,1003.29486,0,0
0.36,-1.0991089,3.6996984,9.568112,1003.25745,0,0
0.4,-0.4968797,2.8035862000000003,10.032083,1003.29736,0,0
0.44,0.12446858,3.6139016,8.100442999999999,1003.2753,0,0
0.48,0.11966096,1.7120461,10.737502,1003.3179,0,0
0.52,-0.6451306,0.0056194216000000005,7.669606,1003.3204,0,0
0.56,-1.9930615000000005,0.091418,5.217182599999999,1003.33234,0,0
0.6,0.7552996,1.8169123,5.2834616,1003.3249,0,0
0.64,2.9061852000000004,1.4260552,13.72017,1003.3199,0,0
0.68,3.2025068,1.3259583,6.7558570000000016,1003.3329,0,0
0.72,4.0341663,1.0590316,5.984146599999999,1003.31537,0,0
0.76,5.5636787000000005,0.6443418000000001,5.1650925,1003.33777,0,0
0.8,6.3762193,-0.4567321,6.244534,1003.3304,0,0
0.84,8.947728999999997,-0.60926133,3.063012,1003.3229,0,0
0.88,9.760271,-1.2622789,7.9015713,1003.3777,0,0
0.92,9.147821,-2.754196,0.52057624,1003.3202,0,0
0.96,12.359805,-3.2022512,5.2171016,1003.31793,0,0
1.0,10.768083,-4.7370815,1.273338,1003.3329,0,0
1.04,13.655038,-4.470153,1.4958508,1003.31793,0,0
1.08,12.302305,-5.771422,2.1633976,1003.38354,0,0
1.12,11.231585,-5.8667517,0.64838386,1003.35785,0,0
1.16,10.380728,-6.429204,1.2070389,1003.3706,0,0
1.2,9.917041,-6.3195724,0.85668886,1003.36285,0,0
1.24,9.568067,-6.1813407,0.3311655,1003.3554,0,0
1.28,9.587137,-5.900113,0.14651926,1003.3804,0,0
1.32,9.491496,-5.7046833,-0.2890501,1003.3806,0,0
1.36,8.836616000000003,-5.852445,-0.5778532,1003.37036,0,0
1.4,8.717074,-5.8572106,-0.62993586,1003.3905,0,0
1.44,8.043071000000001,-6.0431050000000015,-0.6488781,1003.3805,0,0
1.48,7.627178999999999,-6.2861980000000015,-0.66308576,1003.3952,0,0
1.52,7.531534700000001,-6.5388246,-1.1507341,1003.38104,0,0
1.56,7.364199,-6.977347,-1.2312227,1003.388,0,0
1.6,7.302010000000001,-7.249039,-0.99924153,1003.38104,0,0
1.64,7.058195,-7.4587664999999985,-0.64889973,1003.3881,0,0
1.68,6.7952576,-7.187072,-0.6725762,1003.36096,0,0
1.72,6.7952122999999975,-7.4110985,-0.9424414,1003.38617,0,0
1.76,6.6326504,-7.425397999999999,-0.81935126,1003.3838,0,0
1.8,6.2549977,-7.492128,-0.42640013,1003.39606,0,0
1.84,5.9586015,-7.5922246,-0.22282515,1003.3985,0,0
1.88,5.772144,-7.625589,-0.4311431,1003.39404,0,0
1.92,5.7205873,-7.6542134000000015,-0.7340515000000001,1003.36115,0,0
1.96,5.9117737,-7.4492517,-0.88081855,1003.3838,0,0
2.0,6.1173,-7.36822,-0.74825567,1003.3835,0,0
2.04,6.270249,-7.3968186,-0.5446768,1003.3713,0,0
2.08,6.4709964000000015,-7.306254400000001,-0.47366107,1003.3637,0,0
