Timestamp,Ax,Ay,Az,P,LPFRMSAcc,LPFPValue,Value,Detection,Type
1.2,-0.337303668,3.480217695,9.60897541,989.93573,5.622357869,574.0890552,0,0,
1.24,-0.645636439,3.334838629,9.01243782,989.9282227,5.795692554,590.8394109,0,0,
1.28,-0.564415157,3.611299753,9.225481987,989.9303589,5.963710045,607.0767522,0,0,
1.32,-0.643317282,3.716165066,9.159197807,989.9328003,6.126359961,622.8023483,0,0,
1.36,-0.722219467,3.735232115,8.707058907,989.9404297,6.282229429,638.0191818,0,0,
1.4,-0.46653536,3.923511744,8.877493858,989.9276733,6.432321122,652.7316459,0,0,
1.44,-0.837005556,3.470689535,9.329627037,989.9175415,6.577747638,666.9454481,0,0,
1.48,-0.872889459,3.492140055,9.189957619,989.9224854,6.718097774,680.6674806,0,0,
1.52,-0.555067897,3.947347403,8.579216957,989.9168701,6.85198219,693.9055659,0,0,
1.56,-0.282654464,3.906832457,9.227826118,989.9525757,6.981704492,706.6685069,0,0,
1.6,-0.170364469,3.704254627,9.732037544,989.9424438,7.108685397,718.9656273,0,0,
1.64,0.025572091,3.720938444,9.11182785,989.9295654,7.230726838,730.8068327,0,0,
1.68,0.192829847,3.768604994,8.99109745,989.9370728,7.347635154,742.2025902,0,0,
1.72,-0.084434167,3.718556881,8.569731712,989.9066162,7.458115463,753.1636156,0,0,
1.76,-0.225473762,3.923519611,8.688088417,989.9342651,7.563214814,763.7011516,0,0,
1.8,-0.63896215,3.568412066,9.315394402,989.9442139,7.664838334,773.8265929,0,0,
1.84,-0.76805228,3.413500071,9.395874977,989.9491577,7.763133715,783.5514737,0,0,
1.88,-0.329846978,3.744754553,10.05640316,989.9390259,7.860690085,792.8873732,0,0,
1.92,-0.456511766,3.654190063,9.391219139,989.9312744,7.954907199,801.8459315,0,0,
1.96,-0.399154127,3.806720018,8.434868813,989.9336548,8.04286546,810.4388291,0,0,
2,-0.167333648,4.168978214,8.217086792,989.9336548,8.124807535,818.6776943,0,1,
2.04,-0.007210195,4.145145416,8.778113365,989.9437866,8.202909612,826.5741131,0,1,
2.08,0.140963733,4.097479343,9.339140892,989.9484253,8.279108144,834.1395358,0,1,
2.12,-0.157774031,3.894901037,8.87753582,989.9128418,8.351536744,841.3851268,0,1,
2.16,0.114674807,4.180894375,8.48221302,989.9434814,8.419515482,848.3221407,0,1,
2.2,-0.009600103,4.252392769,8.832559586,989.9280396,8.484561711,854.9614669,0,1,
2.24,-0.133875012,4.109395981,8.744973183,989.9484253,8.546280059,861.3139282,0,1,
2.28,-0.038278922,3.940183401,9.244452477,989.9533081,8.606224897,867.3900644,0,1,
2.32,0.069266647,3.849618673,9.362812996,989.9605713,8.664654586,873.2001916,0,1,
2.36,0.382343829,4.03074789,8.849129677,989.920105,8.720123351,878.7542113,0,1,
2.4,0.444481254,4.03074789,8.920145988,989.920105,8.773018235,884.0619399,0,1,
2.44,0.587875366,3.973549604,9.059810638,989.9301147,8.823850513,889.1329739,0,1,
2.48,0.671522021,4.037897587,8.946185112,989.9225464,8.872417496,893.9765816,0,1,
2.52,0.671521902,3.890134573,9.211312294,989.9047852,8.919468316,898.6017344,0,1,
2.56,0.731269479,3.980699301,8.950919151,989.909668,8.96429666,903.0172275,0,1,
2.6,0.771897793,4.068880558,8.998263359,989.9599609,9.007295571,907.2317507,0,1,
2.64,0.762338161,4.102246284,8.759177208,989.927063,9.047791077,911.253406,0,1,
2.68,0.578315735,3.947333574,8.761543274,989.9318237,9.085658316,915.0901826,0,1,
2.72,0.650012851,4.080796719,8.936717033,989.9220581,9.121854415,918.7497526,0,1,
2.76,0.525737882,4.011681557,8.827824593,989.9242554,9.155957644,922.2395765,0,1,
2.8,0.27957809,3.830552816,8.882270813,989.921936,9.187967322,925.5668409,0,1,
2.84,0.3919034,3.825786114,8.9911623,989.9543457,9.218379225,928.7386063,0,1,
2.88,0.622086167,3.964056492,9.289280891,989.9442749,9.248492936,931.7615182,0,1,
2.92,0.225297987,3.811527967,9.083327293,989.9415894,9.277278314,934.642011,0,1,
2.96,0.017312109,3.880644798,8.695099831,989.9039307,9.303593307,937.3861569,0,1,
3,0.225169182,4.178555965,9.031237602,989.9641724,9.329185279,940.0001646,0,1,
3.04,0.232274413,4.087993145,8.962582588,989.9285889,9.35368625,942.4896437,0,1,
3.08,0.222650409,4.035562515,9.028858185,989.9437256,9.377273954,944.8601817,0,1,
3.12,0.203466713,3.947383165,9.017016411,989.9690552,9.399800917,947.1171806,0,1,
3.16,0.289438725,4.02841568,9.293972969,989.9539795,9.422347412,949.2656768,0,1,
3.2,0.179438829,3.973602057,8.960191727,989.9212036,9.443641298,951.3104476,0,1,
3.24,0.098117739,3.830607176,8.934145927,989.9462891,9.463455859,953.2562956,0,1,
3.28,0.196039289,3.835375071,9.364971161,989.9383545,9.483334108,955.1077019,0,1,
3.28,0.196039289,3.835375071,9.364971161,989.9407349,9.483334108,956.8690029,0,1,
3.36,0.167296052,3.711446285,9.263175011,989.9331055,9.502688114,958.5443189,0,1,
3.4,0.10987395,3.682848692,9.417037964,989.9503784,9.521983456,960.1376894,0,1,
3.44,0.444395781,3.937860966,9.469111443,989.9202881,9.54170734,961.6528085,0,1,
3.48,0.162322938,3.711451054,9.206345558,989.9256592,9.560524713,963.0933496,0,1,
3.52,0.004524946,3.51125741,8.872563362,989.9603882,9.577085346,964.4629326,0,1,
3.56,0.035529256,3.587523699,9.031161308,989.9730835,9.592224487,965.7649322,0,1,
3.6,0.004396081,3.40401268,8.969607353,989.9552612,9.605607133,967.0024639,0,1,
3.64,0.140556097,3.344432592,9.613480568,989.9526978,9.619498363,968.1785672,0,1,
3.68,0.092693597,3.327751398,9.416996956,989.9451904,9.633099653,969.2961315,0,1,
3.72,0.071120024,3.637578726,8.739970207,989.9147949,9.644519795,970.3578381,0,1,
3.76,-0.09145771,3.620897532,8.434596062,989.9654541,9.652936254,971.366549,0,1,
3.8,0.020803273,3.423086882,9.009819984,989.9981689,9.660319966,972.3249193,0,1,
3.84,-0.153724,3.172844172,9.722342491,989.9674683,9.668888303,973.2352481,0,1,
3.88,-0.348636657,3.163285017,9.398133278,989.9370728,9.677371707,974.0997408,0,1,
3.92,0.0552378,3.813920498,8.896284103,989.9624023,9.684875335,974.9207116,0,1,
3.96,0.040879428,4.116597176,9.464410782,989.9420776,9.693795599,975.7001979,0,1,
4,-0.499257386,3.89256978,8.503325462,989.9672241,9.700494774,976.4403128,0,1,
4.04,-0.20053862,3.930702686,9.038310051,989.9624023,9.706981458,977.1429575,0,1,
4.08,-0.026094735,3.773406744,9.66088295,989.944397,9.715106035,977.809899,0,1,
4.12,0.1101107,3.594661474,9.698758125,989.9545288,9.72454915,978.4429288,0,1,
4.16,-0.095439821,3.566062689,8.889172554,989.9395142,9.732366486,979.0436612,0,1,
4.2,0.026426196,3.778174639,8.640613556,989.9368286,9.738187383,979.6136833,0,1,
4.24,-0.157615185,3.878272772,8.995692253,989.9848633,9.743543757,980.1546906,0,1,
4.28,-0.07159771,3.880656481,8.979119301,989.9468384,9.748415395,980.667976,0,1,
4.32,0.047878444,3.987904787,8.927039146,989.9342651,9.752824344,981.1548731,0,1,
4.36,0.117166638,4.028420925,9.156657219,989.9620972,9.757625444,981.616801,0,1,
4.4,0.141046673,4.164268017,9.277382851,989.9696045,9.763352587,982.0550301,0,1,
4.44,-0.246136397,3.959306717,9.618258476,989.944397,9.770720173,982.4706506,0,1,
4.48,-0.446907133,3.904491663,9.267910004,989.9569092,9.778295782,982.864843,0,1,
4.52,-0.403907865,3.973607302,9.46201992,989.9898682,9.786761407,983.2388011,0,1,
4.56,-0.215124577,3.637565374,10.12009907,989.9564819,9.797731394,983.5934136,0,1,
4.6,0.090763927,3.42783761,9.746079445,989.9488525,9.809346818,983.9296284,0,1,
4.64,0.267597675,3.506485939,8.844174385,989.9668579,9.818560247,984.2484414,0,1,
4.68,0.121794701,3.442137957,8.368365288,989.9512939,9.82393246,984.5506743,0,1,
4.72,0.535228789,3.87351203,8.285510063,989.9640503,9.826295992,984.8372151,0,1,
4.76,0.480242133,4.057024479,8.751847267,989.9538574,9.827780021,985.108822,0,1,
4.8,-0.050335139,3.797248125,8.413336754,989.9361572,9.826941823,985.3661918,0,1,
4.84,0.138448179,4.052258968,9.005135536,989.9969482,9.826377262,985.610274,0,1,
4.88,0.323228002,4.250111103,10.23356342,989.9662476,9.830412134,985.8416261,0,1,
4.92,0.201259553,4.161931992,8.801398277,989.958313,9.833644318,986.0608685,0,1,
4.96,-0.427368045,3.897390366,7.946831226,989.9639282,9.833000194,986.2686416,0,1,
5,-0.568455696,3.721029758,8.493647575,989.9512939,9.830477626,986.4654871,0,1,
5.04,-0.310429662,4.133338451,9.333996773,989.9690552,9.829625582,986.6520321,0,1,
5.08,-0.527994156,4.119041443,9.378966331,989.9862061,9.830412004,986.8288659,0,1,
5.12,-0.105064884,4.078527451,9.64645195,989.9761963,9.833422902,986.9964462,0,1,
5.16,0.138621688,3.654306173,10.03703213,989.9486694,9.8391399,987.1551477,0,1,
5.2,0.016653299,3.134753466,8.711392403,989.9613647,9.842100254,987.3054782,0,1,
5.24,0.033299208,3.132372141,9.1043396,989.9408569,9.843945909,987.4477973,0,1,
5.28,0.128811866,3.542298079,8.692439079,989.9481201,9.843933099,987.5825511,0,1,
5.32,0.217154801,3.761562109,8.484116554,989.9689331,9.841902932,987.7102101,0,1,
5.36,0.279208899,3.759180784,9.584857941,989.9685669,9.84175628,987.8311392,0,1,
5.4,0.188309193,3.818764687,9.386006355,989.9609985,9.842681895,987.9456592,0,1,
5.44,-0.10334225,3.773484468,8.630860329,989.9329224,9.841979106,988.0540028,0,1,
5.48,-0.373484582,3.392161608,9.035645485,989.9609985,9.840698061,988.1566,0,1,
5.52,-0.179985926,3.413613081,9.554055214,989.9608154,9.840669436,988.2537495,0,1,
5.56,-0.051014602,3.625727415,9.06166935,989.9431152,9.840354604,988.3456722,0,1,
5.6,0.223740697,4.161966801,8.917262077,989.9404907,9.840086842,988.4326359,0,1,
5.64,0.108942032,4.219167233,8.879378319,989.9685059,9.839819002,988.5150058,0,1,
5.68,0.041941345,4.111922264,9.447499275,989.9685059,9.841252074,988.59302,0,1,
5.72,-0.158893824,4.016592979,9.714985847,989.9508057,9.844939372,988.6668409,0,1,
5.76,-0.309541047,4.026127815,8.808340073,989.9532471,9.84763899,988.7366996,0,1,
5.8,-0.350252807,4.195342541,8.678135872,989.9202271,9.849296285,988.8026871,0,1,
5.84,-0.111346006,4.161979198,9.229687691,989.9786377,9.851754263,988.8652266,0,1,
5.88,-0.448681504,3.840186596,8.706721306,989.9557495,9.852755428,988.9244119,0,1,
5.92,-0.403273374,3.859253168,7.946849346,989.9329224,9.850007016,988.9803383,0,1,
5.96,-0.157113478,4.021316051,8.453431129,989.9481812,9.845823443,989.0332386,0,1,
6,-0.094976038,4.293009281,8.526812553,989.9227295,9.841051121,989.0831831,0,1,
6.04,-0.310067207,4.290626049,8.003661156,989.9406128,9.834117854,989.1304003,0,1,
6.08,-0.161893278,4.285859585,9.161223412,989.9836426,9.829004497,989.1751927,0,1,
6.12,0.007789731,4.486054897,8.981316566,989.9685059,9.825243619,989.2176267,0,1,
6.16,-0.140384167,4.171462059,9.357701302,989.9406128,9.823436431,989.2577237,0,1,
6.2,6.20E-04,4.250110149,10.02525234,989.9631958,9.825675426,989.2956927,0,1,
6.24,-0.403273344,4.266793251,9.021559715,989.9504395,9.828237544,989.3315987,0,1,
6.28,-0.312457114,4.748215675,8.496039391,989.9351807,9.830176058,989.3654977,0,1,
6.32,-0.245539859,4.555169582,9.094942093,989.97052,9.833129797,989.3976285,0,1,
6.36,-0.32918641,4.066598415,9.094941139,989.9602661,9.836225704,989.4280444,0,1,
6.4,0.007789761,4.088047504,8.822713852,989.9555054,9.838556544,989.4568182,0,1,
6.44,0.437972069,4.226277828,8.976581573,989.9780273,9.840950226,989.4841187,0,1,
6.48,0.093826234,3.878319025,8.697252274,989.9578857,9.841921571,989.5099466,0,1,
6.52,0.332816422,4.154779434,8.943440437,989.9598999,9.842870202,989.5343874,0,1,
6.56,0.275458813,3.992716551,8.990784645,989.9806519,9.843702881,989.5575895,0,1,
6.56,0.275458813,3.992716551,8.990784645,989.9855957,9.843702881,989.5796312,0,1,
6.64,0.600485444,4.214361191,9.348233223,989.9728394,9.845979958,989.6005223,0,1,
6.68,0.437972069,4.140479565,9.194364548,989.9654541,9.848881801,989.6202951,0,1,
6.72,0.564636886,4.071364403,9.083106041,989.9476929,9.851881301,989.6389445,0,1,
6.76,0.700861335,4.316842556,8.822712898,989.9525757,9.854514666,989.6565517,0,1,
6.8,0.739099741,4.421706676,8.8108778,989.9349976,9.856954181,989.6731114,0,1,
6.84,0.4475317,4.211977959,8.89136219,989.9221802,9.859080104,989.6886398,0,1,
6.88,0.141624272,4.421706676,8.006029129,989.9805908,9.858395163,989.7034112,0,1,
6.92,0.225736022,4.32636404,8.590770721,989.954895,9.856936461,989.7173682,0,1,
6.96,0.077580243,3.885457277,9.620505333,989.9598999,9.857515403,989.7305732,0,1,
7,-0.0371169,3.959338427,9.087885857,989.9574585,9.858226667,989.7430575,0,1,
7.04,-0.072947294,4.068968773,8.827496529,989.9450684,9.858359023,989.7548154,0,1,
7.08,-0.106387794,3.947420835,9.381422997,989.9423828,9.859628952,989.7658796,0,1,
7.12,-0.070521146,3.852089643,9.052383423,989.9855957,9.860673735,989.7764463,0,1,
7.16,0.084840655,3.794890642,9.393261909,989.9552002,9.862570893,989.7864262,0,1,
7.2,0.11353761,3.968868971,9.05948925,989.9627686,9.864350886,989.7958788,0,1,
7.24,-0.249709368,3.570861578,9.002676964,989.9552002,9.865289611,989.8048043,0,1,
7.28,0.328665018,3.706707954,8.886685371,989.9700317,9.865287716,989.8132852,0,1,
7.32,0.493586421,3.554177523,8.95770359,989.9449463,9.864509837,989.8212524,0,1,
7.36,0.211596102,3.659041166,9.24650383,989.9624023,9.86411736,989.8288,0,1,
7.4,0.486452937,4.035598755,8.829877853,989.9674683,9.863253784,989.8359678,0,1,
7.44,0.859295845,4.364490509,9.369602203,989.9576416,9.864321903,989.8427388,0,1,
7.48,0.739818811,4.197660923,9.092640877,989.9345703,9.865905696,989.8490519,0,1,
7.52,0.787634969,4.102329254,9.454823494,989.9425659,9.868999258,989.8549663,0,1,
7.56,0.488915443,3.890217066,9.206269264,989.9449463,9.8722274,989.8605158,0,1,
7.6,0.43635571,4.1833601,8.616837502,989.949646,9.874058639,989.8657397,0,1,
7.64,0.26669085,4.457436085,8.474807739,989.9348755,9.874615442,989.870604,0,1,
7.68,0.340795875,4.185742378,8.690224648,989.9552002,9.874305171,989.8752062,0,1,
7.72,-0.063079402,3.532723188,9.466668129,989.9572144,9.87485989,989.8795675,0,1,
7.76,-0.122808799,3.766284227,8.813323021,989.9370728,9.874306993,989.8836277,0,1,
7.8,-0.074992627,3.973629236,8.640519142,989.9552002,9.872509561,989.8874726,0,1,
7.84,0.044520617,3.928346395,8.768348694,989.9598389,9.869969891,989.8911299,0,1,
7.88,0.307427943,4.152373791,8.600278854,989.9677734,9.8665926,989.894637,0,1,
7.92,0.193508506,3.98081708,9.075941086,989.9830322,9.863773579,989.8980537,0,1,
7.96,0.355975091,3.833055258,9.258210182,989.9699707,9.861869003,989.9013312,0,1,
8,0.563849747,3.682909727,9.752952576,989.9700317,9.862268806,989.904474,0,1,
8.04,0.602041483,3.647161722,9.080662727,989.9268188,9.862413083,989.907331,0,1,
8.08,0.623503804,3.701978445,8.389434814,989.9598389,9.860123775,989.910044,0,1,
8.12,0.711883426,3.902174711,8.536196709,989.9472046,9.856490496,989.9125746,0,1,
8.16,0.788313508,4.166719437,8.299473763,989.9699707,9.851349118,989.9150168,0,1,
8.2,0.761977792,4.073772907,9.028567314,989.954895,9.847104987,989.9173178,0,1,
8.24,0.792999744,4.030875206,9.615629196,989.9297485,9.845548473,989.9193953,0,1,
8.28,0.864650011,4.364534855,8.964644432,989.9598999,9.84475824,989.9213764,0,1,
8.32,0.608883858,4.254905224,9.030920982,989.9552002,9.844624705,989.9232481,0,1,
8.36,0.38179636,4.066627979,9.201355934,989.9649658,9.84530792,989.9250518,0,1,
8.4,0.2694242,4.047562599,9.123232841,989.9725342,9.846412424,989.926816,0,1,
8.44,0.274157286,4.038030624,8.971728325,989.9725342,9.8473739,989.928539,0,1,
8.48,0.254991293,3.809237242,9.151631355,989.9500732,9.848470621,989.9301385,0,1,
8.52,0.381609321,3.828304768,9.01432991,989.9398193,9.849268801,989.9315862,0,1,
8.56,0.398291886,3.763957262,9.158724785,989.9818726,9.850192728,989.9330461,0,1,
8.6,0.345667243,3.601895571,9.12557888,989.9710083,9.850888848,989.9344722,0,1,
8.64,0.410147846,3.74251008,8.846244812,989.9580688,9.850651445,989.9358168,0,1,
8.68,0.598903298,3.940323114,8.429614067,989.9603882,9.848546933,989.9370929,0,1,
8.72,0.790048599,4.045188427,9.149238586,989.9728394,9.847357728,989.9383487,0,1,
8.76,0.670506835,3.90457654,9.288899422,989.9678345,9.847210921,989.9395641,0,1,
8.8,0.821023941,4.030890942,9.251019478,989.9450684,9.848079086,989.9406573,0,1,
8.84,0.806637764,4.016592503,9.300726891,989.9703369,9.84998002,989.9417297,0,1,
8.88,0.66558677,3.921262741,9.078206062,989.9449463,9.851880298,989.9426885,0,1,
8.92,0.748227119,4.016560078,9.120942116,989.9501343,9.854071758,989.9435619,0,1,
8.96,0.561824799,3.899779081,9.009684563,989.9345093,9.855934183,989.9443007,0,1,
9,0.509257078,3.897395611,8.746926308,989.9552002,9.856620512,989.9449923,0,1,
9.04,0.461469173,3.840196848,8.89842701,989.9552002,9.856672775,989.9456397,0,1,
9.08,0.38978219,3.706732988,8.808474541,989.954834,9.855667385,989.9462444,0,1,
9.12,0.389792323,3.744864941,8.796639442,989.9370117,9.853745332,989.946745,0,1,
9.16,0.485398531,3.780613661,9.009688377,989.9474487,9.851791592,989.9471894,0,1,
9.2,0.394592285,3.697199106,9.012057304,989.9446411,9.849695058,989.9475725,0,1,
9.24,0.342024565,3.77584672,8.787173271,989.9446411,9.846836315,989.9479,0,1,
9.28,0.327695251,3.797296286,8.926838875,989.9297485,9.843804957,989.9481236,0,1,
9.32,0.294246793,3.732947588,9.151724815,989.9420776,9.841286094,989.948299,0,1,
9.36,0.191491067,3.752013445,9.239312172,989.954834,9.839537919,989.948477,0,1,
9.4,-0.004470795,3.620932817,8.983654976,989.9724121,9.837440237,989.94872,0,1,
9.44,-0.011630356,3.499385357,9.632269859,989.9624023,9.837065605,989.9489836,0,1,
9.48,-0.035519272,3.516067982,9.364776611,989.9420776,9.837332485,989.9491912,0,1,
9.52,-0.064188004,3.659064531,9.104385376,989.9747314,9.83747845,989.9494661,0,1,
9.56,-0.092856705,3.613782167,9.322169304,989.9446411,9.838187256,989.9496912,0,1,
9.6,-0.102406204,3.663830519,9.279559135,989.9472046,9.839313969,989.9498807,0,1,
9.64,-0.20994167,3.520833731,9.307967186,989.9420166,9.840721763,989.9500194,0,1,
9.68,-0.159743652,3.563732386,9.253522873,989.9598389,9.842241466,989.9501768,0,1,
9.72,-0.138224393,3.437418222,9.480774879,989.9674072,9.84446049,989.9503776,0,1,
9.76,-0.04261823,3.456484318,9.225117683,989.9598389,9.846446529,989.9505885,0,1,
9.76,-0.04261823,3.456484318,9.225117683,989.949646,9.846446529,989.9507711,0,1,
9.84,0.165313363,3.635230303,9.028641701,989.9373779,9.847798032,989.9508838,0,1,
9.88,0.107965827,3.549431801,9.120963097,989.9446411,9.848776417,989.9509604,0,1,
9.92,0.097829103,3.420748949,9.348160744,989.9598389,9.850022809,989.9510597,0,1,
9.96,0.179071844,3.685292959,8.955204964,989.949646,9.850531878,989.9511418,0,1,
10,0.107360899,3.535146952,9.312651634,989.9373779,9.851381676,989.9511644,0,1,
10.04,0.004581213,3.477948666,9.232165337,989.9572144,9.85218355,989.9512057,0,1,
10.08,0.018906713,3.489865065,9.265305519,989.9395142,9.853067021,989.9511997,0,1,
10.12,0.097759545,3.368318558,9.39076519,989.9573364,9.854294003,989.951216,0,1,
10.16,0.238749862,3.556597471,9.236895561,989.9470825,9.855545724,989.9512151,0,1,
10.2,0.382130027,3.587580681,9.04751873,989.9649658,9.856237024,989.9512634,0,1,
10.24,0.341487885,3.494633436,9.227423668,989.9395142,9.856907888,989.9512633,0,1,
10.28,0.37254262,3.489866972,9.165875435,989.954834,9.857349242,989.9512756,0,1,
10.32,0.480074346,3.580431938,9.383657455,989.9521484,9.858450754,989.9512892,0,1,
10.36,0.458551288,3.59949851,9.307905197,989.9674072,9.859898283,989.9513588,0,1,
10.4,0.405959547,3.582815886,9.054614067,989.9724121,9.860767815,989.9514956,0,1,
10.44,0.22431314,3.365937948,9.452301979,989.9598389,9.862167785,989.9516461,0,1,
10.48,0.360523582,3.563750505,9.123259544,989.9674072,9.863185427,989.9518354,0,1,
10.52,0.269693434,3.389771461,9.296063423,989.9572144,9.864211703,989.9520216,0,1,
10.56,0.415463567,3.592350483,8.900740623,989.9598389,9.86419374,989.9522138,0,1,
10.6,0.315073729,3.566134691,9.028567314,989.949646,9.863631573,989.9523739,0,1,
10.64,0.190784961,3.468420744,9.314997673,989.949646,9.863415544,989.9525052,0,1,
10.68,0.264858007,3.694832563,9.130354881,989.9470825,9.863187839,989.9526012,0,1,
10.72,0.128619701,3.561369181,9.298424721,989.9949951,9.863327746,989.9528382,0,1,
10.76,0.23376143,3.754415035,9.215571404,989.9420776,9.863776865,989.9530084,0,1,
10.8,0.219408154,3.837830305,9.0759058,989.954834,9.864147241,989.9531649,0,1,
10.84,0.049711227,3.804464579,9.262913704,989.9598389,9.865013575,989.9533269,0,1,
10.88,0.159632802,3.868813276,9.220302582,989.9602051,9.866266306,989.9534942,0,1,
10.92,0.061977357,3.718658686,9.485458374,989.949646,9.868533372,989.9536278,0,1,
10.96,0.040468216,3.732958555,9.18245697,989.954834,9.870694187,989.9537498,0,1,
11,-0.009719729,3.718658686,9.229801178,989.9319458,9.872891737,989.9537786,0,1,
11.04,-0.174622953,3.654309988,8.993081093,989.954834,9.874242607,989.9538074,0,1,
11.08,-0.007329822,3.637626886,9.431013107,989.9500732,9.8762786,989.953819,0,1,
11.12,0.116945088,3.587578058,9.156416893,989.9294434,9.877928471,989.953741,0,1,
11.16,0.236440182,3.735341311,8.782399178,989.9522095,9.878193821,989.9536662,0,1,
11.2,0.234050274,3.659076452,8.770564079,989.9627686,9.877088832,989.9536324,0,0,
11.24,0.308137238,3.623327494,9.165886879,989.9420776,9.876054104,989.9535605,0,0,
11.28,0.432412148,3.675759554,8.957571983,989.9576416,9.874477482,989.9535112,0,0,
11.32,0.477820277,3.647160292,9.18245697,989.949646,9.873146718,989.9534533,0,0,
11.36,0.506499052,3.651926756,9.021487236,989.9370117,9.871512351,989.9533425,0,0,
11.4,0.661842704,3.871188402,8.806071281,989.9370728,9.86924251,989.9531856,0,0,
11.44,0.580586076,3.778240442,8.933899879,989.9749756,9.866690035,989.9531249,0,0,
11.48,0.484990001,3.778240919,9.241636276,989.949646,9.864899845,989.9530584,0,0,
11.52,0.394173741,3.792540073,9.04515934,989.9420776,9.86314195,989.9529596,0,0,
11.56,0.329646349,3.794923544,8.98597908,989.9624023,9.86121742,989.9529058,0,0,
11.6,0.403733253,3.856889009,9.229801178,989.9471436,9.860057503,989.9528372,0,0,
11.64,0.645113409,4.033251286,9.004916191,989.9522095,9.859133053,989.9527738,0,0,
11.68,0.544737458,4.028484821,9.097237587,989.9699707,9.858694425,989.9527793,0,0,
11.72,0.473040462,4.071383476,9.075932503,989.9472046,9.858666285,989.9527636,0,0,
11.76,0.375054479,4.052317142,8.959939003,989.9446411,9.8585773,989.95272,0,0,
11.8,0.262729049,4.016568184,9.073565483,989.949646,9.858742471,989.9526701,0,0,
11.84,0.083486438,3.866421461,9.028588295,989.9572144,9.858756122,989.9526418,0,0,
11.88,0.04763791,3.852122307,8.874720573,989.9749756,9.858105942,989.9526968,0,0,
11.92,0.09295097,3.75917697,9.033314705,989.9572144,9.857267264,989.9527612,0,0,
11.96,0.195712954,3.763943434,9.073557854,989.9320068,9.856410848,989.952743,0,0,
12,0.439479232,3.914089918,8.839203835,989.949646,9.855008316,989.9527153,0,0,
12.04,0.594819009,4.018954754,8.985969543,989.9598389,9.853793185,989.952716,0,0,
12.08,0.484879732,3.859274864,9.15877533,989.9573364,9.853067604,989.9527328,0,0,
12.12,0.348651528,3.83782506,9.137469292,989.9572144,9.852656073,989.9527634,0,0,
12.16,0.212423325,3.794926405,8.801327705,989.9552002,9.851335964,989.9527987,0,0,
12.2,0.16701138,3.713895082,9.248727798,989.9699707,9.850589293,989.9528913,0,0,
12.24,0.298452199,3.816376209,9.104328156,989.9371338,9.850022325,989.952916,0,0,
12.28,0.508759856,3.926007032,9.004905701,989.9522095,9.849473392,989.9529348,0,0,
