Timestamp,Ax,Ay,Az,P,LPFRMSAcc,LPFPValue,Value,Detection,Type
3.68,1.514608145,4.750335217,8.127738953,990.8243408,9.674879946,970.1640097,0,1,
3.72,1.435660481,4.635940075,8.418898582,990.8518677,9.685007038,971.226375,0,1,
3.76,1.723275185,4.933829308,8.92318821,990.8189697,9.696316794,972.2356138,0,1,
3.8,1.431662798,4.647837162,8.340851784,990.8269043,9.706161878,973.1943055,0,1,
3.84,1.388600349,4.485775471,8.326643944,990.8041382,9.714332885,974.1048004,0,1,
3.88,1.656225204,4.552507877,8.473406792,990.7939453,9.721718924,974.9693942,0,1,
3.92,1.713538647,4.647840977,8.037837982,990.7888794,9.727237113,975.7902989,0,1,
3.96,1.622678041,4.652608395,7.962083817,990.8416748,9.73080343,976.5698349,0,1,
4,1.617854118,4.600176811,8.414214134,990.8290405,9.733934186,977.3099655,0,1,
4.04,1.524603844,4.604944706,8.710112572,990.8543701,9.737549468,978.0127044,0,1,
4.08,1.400284648,4.631162167,8.587012291,990.8238525,9.741171171,978.6797642,0,1,
4.12,1.342882752,4.662145615,8.669859886,990.8391113,9.745069302,979.3129514,0,1,
4.16,1.479063034,4.747944355,8.984694481,990.8114014,9.750400358,979.9138296,0,1,
4.2,1.531596661,4.705046654,8.982323647,990.8212891,9.756927497,980.484032,0,1,
4.24,1.459855437,4.588267803,8.686418533,990.8365479,9.763323797,981.0251314,0,1,
4.28,1.423962593,4.53583622,8.402350426,990.8108521,9.768582232,981.5384751,0,1,
4.32,1.366560698,4.416673183,8.658004761,990.8339233,9.773395925,982.0255286,0,1,
4.36,1.251801252,4.333260059,8.265044212,990.8362427,9.776361537,982.4876073,0,1,
4.4,1.256536841,4.316577911,8.459151268,990.821228,9.778273649,982.9259006,0,1,
4.44,1.32818985,4.414292812,8.743210793,990.8112183,9.780343866,983.3415633,0,1,
4.48,1.196700931,4.311813831,8.717167854,990.8036499,9.782238879,983.7357059,0,1,
4.52,1.242064834,4.292747974,8.866297722,990.8588867,9.784441033,984.1096133,0,1,
4.56,1.359125853,4.357097626,9.001224518,990.8361206,9.787494975,984.4642129,0,1,
4.6,1.299334168,4.259384632,8.920736313,990.8083496,9.790852123,984.8003756,0,1,
4.64,1.306459546,4.271302223,8.70531559,990.8005981,9.793795064,985.1190092,0,1,
4.68,1.296855807,4.192655087,8.736085892,990.8158569,9.796333076,985.4210621,0,1,
4.72,1.320710659,4.128307343,8.842606544,990.8083496,9.79876089,985.7073499,0,1,
4.76,1.378024101,4.195040226,8.911250114,990.8060913,9.801433407,985.9786688,0,1,
4.8,1.454456568,4.204574585,9.124294281,990.8209839,9.805053959,986.235838,0,1,
4.84,1.48787117,4.175976276,9.20950985,990.843689,9.809750263,986.4796606,0,1,
4.88,1.444808722,4.195043564,9.017762184,990.8306885,9.81476542,986.7107655,0,1,
4.92,1.392186642,4.166445732,8.989352226,990.8030396,9.819882711,986.9297015,0,1,
4.96,1.334784865,4.063965797,8.776299477,990.8284302,9.82420044,987.1371883,0,1,
5,1.241534352,3.911437035,8.759725571,990.8259277,9.827472489,987.3338027,0,1,
5.04,1.176962852,3.873305559,8.515898705,990.8306885,9.828929592,987.5201196,0,1,
5.08,1.258175373,3.92573905,8.726576805,990.8331909,9.829577614,987.6966757,0,1,
5.12,1.391965628,4.028220654,9.062714577,990.8536987,9.830817129,987.8640456,0,1,
5.16,1.351293087,4.023455143,9.209477425,990.8031616,9.833027027,988.022514,0,1,
5.2,1.14810729,4.032989502,8.785744667,990.8330688,9.834627205,988.1726542,0,1,
5.24,1.112214565,4.075889587,8.949077606,990.8206177,9.836262982,988.3148503,0,1,
5.28,0.985505342,4.080657005,8.977479935,990.8078613,9.837975625,988.4494692,0,1,
5.32,0.827727795,3.913829088,9.05796051,990.8410645,9.839719443,988.5770278,0,1,
5.36,1.028435349,3.951962471,9.29941082,990.8406982,9.842400727,988.6978873,0,1,
5.4,1.216087103,4.02581358,9.169327736,990.8154297,9.845653148,988.8123015,0,1,
5.44,1.218464136,3.997214556,8.977583885,990.8309326,9.84873161,988.9206645,0,1,
5.48,1.318827033,3.990065336,9.136185646,990.8410645,9.852199097,989.023327,0,1,
5.52,1.340323329,3.966232538,8.826079369,990.8360596,9.854962301,989.120565,0,1,
5.56,1.201696157,3.88043499,8.662742615,990.7979126,9.856370486,989.2125225,0,1,
5.6,1.192123652,3.932867289,8.468630791,990.8128662,9.856018954,989.299537,0,1,
5.64,1.235129118,3.978150129,8.783467293,990.8306885,9.855222764,989.3819346,0,1,
5.68,1.132350445,3.968617201,8.783465385,990.8259277,9.853977401,989.4599392,0,1,
5.68,1.132350445,3.968617201,8.783465385,990.8461304,9.853977401,989.5338538,0,1,
5.76,1.177745581,4.068715096,8.901824951,990.8406982,9.852892178,989.603869,0,1,
5.8,1.273328781,4.1187644,9.271107674,990.8405151,9.853270817,989.6701859,0,1,
5.84,1.292435169,4.154513836,9.361060143,990.8178711,9.855295617,989.7329147,0,1,
5.88,1.15141809,4.028200626,9.062790871,990.855896,9.857549159,989.7923842,0,1,
5.92,1.251780987,4.054416656,9.053320885,990.8406982,9.860047423,989.8487049,0,1,
5.96,1.182461023,3.894737482,8.949162483,990.8355103,9.862151438,989.9020219,0,1,
6,1.299553394,3.985302448,8.875779152,990.8204346,9.86384386,989.9524387,0,1,
6.04,1.41186583,4.013901711,8.729010582,990.8206177,9.864788463,990.000112,0,1,
6.08,1.404683232,3.92572093,8.85683918,990.8204956,9.865350915,990.045189,0,1,
6.12,1.533725023,4.097317219,8.620117188,990.8458252,9.865133057,990.087901,0,1,
6.16,1.693835735,4.183115482,8.79292202,990.8483276,9.865006573,990.1283783,0,1,
6.2,1.466782093,4.013903141,9.055680275,990.8406982,9.865429029,990.166708,0,1,
6.24,1.44287014,4.040119648,8.965725899,990.8157349,9.866068061,990.2029122,0,1,
6.28,1.528893709,4.049653053,9.048576355,990.8103638,9.8672252,990.2370885,0,1,
6.32,1.509761572,4.032970428,8.937316895,990.8154297,9.868440076,990.2693684,0,1,
6.36,1.414152741,3.956706047,8.60827446,990.8380127,9.868471645,990.2999375,0,1,
6.4,1.409359932,3.942406416,8.615374565,990.8305664,9.867456743,990.3288582,0,1,
6.44,1.493156075,3.975768805,8.842638969,990.8306885,9.866351735,990.3562187,0,1,
6.48,1.603085279,4.013901234,9.121969223,990.8305664,9.866195374,990.3821017,0,1,
6.52,1.56006074,3.98530221,9.164578438,990.8204346,9.866951605,990.4065494,0,1,
6.56,1.476407766,4.009134769,8.854474068,990.8380127,9.867491496,990.4297042,0,1,
6.6,1.495520711,3.94955349,8.908919334,990.828064,9.867938795,990.4515975,0,1,
6.64,1.485954762,3.906654358,8.854473114,990.8406982,9.86805852,990.4723427,0,1,
6.68,1.567205191,3.949553728,8.866307259,990.8355103,9.868034179,990.4919801,0,1,
6.72,1.646065474,3.904271603,8.956261635,990.8255005,9.868156368,990.510532,0,1,
6.76,1.595871449,3.954320192,8.724274635,990.8280029,9.86769725,990.5280668,0,1,
6.8,1.526557922,3.942404509,8.785821915,990.8280029,9.866868063,990.54464,0,1,
6.84,1.531331301,4.006752968,8.878142357,990.8204346,9.866110819,990.5602764,0,1,
6.88,1.35447216,3.95670414,8.946789742,990.822937,9.865477275,990.5750379,0,1,
6.92,1.352076054,4.052035332,8.712436676,990.8078003,9.864333562,990.5889187,0,1,
6.96,1.318611145,4.025819778,9.065150261,990.8331909,9.863833489,990.6020627,0,1,
7,1.144141912,3.932871819,8.989398003,990.8179321,9.863444611,990.6144534,0,1,
7.04,1.036590099,3.913805723,8.899443626,990.8280029,9.862790303,990.6261701,0,1,
7.08,1.101111174,3.951938629,8.918381691,990.8280029,9.862046263,990.6372492,0,1,
7.12,1.184751272,4.032969952,8.92548275,990.8154297,9.861402104,990.6476797,0,1,
7.16,1.258831978,4.08301878,8.818957329,990.8204346,9.860609982,990.6575176,0,1,
7.2,1.275554895,4.061569691,8.991763115,990.8405151,9.860226923,990.6668686,0,1,
7.24,1.196681857,3.92810607,9.100653648,990.8329468,9.860334699,990.6757287,0,1,
7.28,1.265982866,3.994838238,8.885237694,990.8380127,9.860298738,990.6841412,0,1,
7.32,1.282705784,4.004371643,8.991761208,990.8329468,9.860504685,990.6921098,0,1,
7.36,1.220561981,3.980539083,8.951518059,990.822998,9.860729451,990.6996215,0,1,
7.4,1.175147414,3.971005917,8.861563683,990.8126831,9.860642719,990.7066655,0,1,
7.44,1.234508276,4.032980919,8.942012787,990.8305664,9.860660195,990.7133352,0,1,
7.48,1.184298754,3.968632698,9.131386757,990.8430786,9.861273396,990.7196951,0,1,
7.52,1.110190153,3.920967579,8.906500816,990.8455811,9.861574839,990.7257675,0,1,
7.56,1.224884033,3.997233152,8.923069954,990.8204346,9.861813568,990.7314735,0,1,
7.6,1.126876593,3.963867664,8.778668404,990.8255005,9.861434018,990.7368533,0,1,
7.64,1.162703753,3.92335248,9.043793678,990.8279419,9.861332767,990.7419343,0,1,
7.68,1.148342848,4.023450375,8.847312927,990.8280029,9.860975041,990.7467334,0,1,
7.72,1.112472773,4.006768227,9.027218819,990.8280029,9.860939613,990.751266,0,1,
7.76,1.234336138,4.063967228,9.136107445,990.8355713,9.861679324,990.755574,0,1,
7.8,1.157837868,4.035368443,8.951462746,990.8303833,9.86242421,990.7596494,0,1,
7.84,1.067000151,3.966253996,8.85440731,990.8380737,9.862715982,990.7635324,0,1,
7.88,1.078928113,3.959104776,8.994070053,990.8103638,9.863057408,990.7671315,0,1,
7.92,0.976140857,3.932889223,8.816527367,990.822937,9.862783515,990.7705121,0,1,
7.96,1.10995388,4.016304493,9.060347557,990.8128662,9.86293681,990.7736513,0,1,
8,1.09081316,3.973406076,8.989329338,990.8179321,9.863164911,990.776584,0,1,
8.04,1.105131149,4.025838375,8.83309269,990.8279419,9.863030937,990.7793599,0,1,
8.08,1.15290761,3.975790501,9.143193245,990.8103638,9.863537535,990.7819237,0,1,
8.12,1.226973057,4.063971996,8.965651512,990.8128662,9.864188034,990.7843001,0,1,
8.16,1.188713312,4.04967308,8.837821007,990.8255005,9.864509681,990.7865478,0,1,
8.2,1.16001296,4.009157658,8.825982094,990.8151855,9.86442859,990.7886365,0,1,
8.24,1.093074203,3.980559111,8.880425453,990.8430786,9.864099564,990.7906776,0,1,
8.28,1.064373732,3.956726789,8.984580994,990.8330688,9.863847281,990.7926333,0,1,
8.32,1.006994724,3.944810867,8.95380497,990.8533325,9.863523981,990.7945794,0,1,
8.36,1.057161093,3.994860411,8.915928841,990.8202515,9.863106888,990.796391,0,1,
8.4,1.233992577,4.123557568,8.953801155,990.8128662,9.86299585,990.7980505,0,1,
8.44,1.241204977,4.063974857,8.982211113,990.828064,9.863162811,990.7996245,0,1,
8.48,1.456277013,4.214121819,8.913561821,990.8531494,9.863682353,990.8012076,0,1,
8.52,1.279405355,4.075891972,8.934864044,990.8407593,9.86428517,990.8027483,0,1,
8.56,1.023666859,3.932896137,8.875683784,990.8128662,9.864448976,990.8041456,0,1,
8.6,1.064276218,3.963879108,8.894618988,990.8227539,9.864346863,990.8054469,0,1,
8.64,1.018849134,3.990095615,8.807030678,990.8178711,9.863745187,990.806641,0,1,
8.68,1.035559535,3.971029758,9.057951927,990.8204346,9.863503331,990.8077453,0,1,
8.72,1.095288038,4.023462296,9.079255104,990.8405151,9.863748736,990.8088385,0,1,
8.76,1.143067241,4.104494095,8.899345398,990.8052979,9.863976206,990.8097914,0,1,
8.8,1.190846205,4.276090622,8.740742683,990.8253784,9.863958568,990.810689,0,1,
8.84,1.396358967,4.128327847,9.394087791,990.8557739,9.86571347,990.8116439,0,1,
8.88,1.336592317,4.097345829,8.89460659,990.8103638,9.86732907,990.8124827,0,1,
8.92,1.071294308,4.056830406,8.508750916,990.8329468,9.867387657,990.8132971,0,1,
8.92,1.071294308,4.056830406,8.508750916,990.8406982,9.867387657,990.8141148,0,1,
9,1.135802746,3.980566025,9.079245567,990.8360596,9.867838917,990.814916,0,1,
9.04,1.162072659,3.968650103,8.894600868,990.8103027,9.868025467,990.8156068,0,1,
9.08,1.283938646,4.307075977,8.34304142,990.87854,9.866781127,990.8164434,0,1,
9.12,1.288699508,4.071131706,9.003489494,990.8787231,9.866034572,990.8174063,0,1,
9.16,1.286290646,4.08304882,9.30885601,990.817688,9.866742807,990.8182577,0,1,
9.2,0.693575978,3.751774073,8.575022697,990.8255005,9.865636175,990.8190357,0,1,
9.24,1.152418137,4.168848038,8.437722206,990.8583374,9.863276159,990.8198641,0,1,
9.28,1.020954609,4.102116585,8.816473007,990.8132324,9.860882123,990.8205718,0,1,
9.32,1.02571559,4.285629272,8.196265221,990.8486328,9.856768368,990.8212977,0,1,
9.36,1.023306608,4.307078838,9.214159966,990.8835449,9.854449964,990.8221627,0,1,
9.4,1.255108118,4.299930096,9.446144104,990.8382568,9.854561213,990.8229846,0,1,
9.44,1.286626577,4.068740845,9.618990898,990.7878418,9.857066147,990.8235838,0,1,
9.48,1.119333386,4.028224945,9.0958395,990.7774048,9.859832527,990.8239466,0,1,
9.52,0.987888813,3.873312235,9.107674599,990.767334,9.862588058,990.8240629,0,1,
9.56,0.818205833,3.794664145,8.98458004,990.7901001,9.864751871,990.824043,0,1,
9.6,1.05958581,4.154538631,8.70288372,990.7749023,9.866076848,990.823848,0,1,
9.64,1.30574584,4.435765743,8.461428642,990.7749023,9.866442521,990.8234991,0,1,
9.68,1.169521332,4.392866611,8.667375565,990.8027954,9.866480201,990.8231158,0,1,
9.72,0.684371233,4.097340107,8.90409565,990.8106689,9.866365783,990.8227319,0,1,
9.76,0.452550769,4.002008915,8.861486435,990.8027954,9.865787435,990.8223204,0,1,
9.8,0.464500248,4.068740845,8.852017403,990.7980347,9.864871772,990.821869,0,1,
9.84,0.459720492,4.168838501,8.90172863,990.8178711,9.863974199,990.8214553,0,1,
9.88,0.490789175,4.235570431,8.731289864,990.8179321,9.862651299,990.8210766,0,1,
9.92,0.500348806,4.187904835,9.001151085,990.8128662,9.861761925,990.820712,0,1,
9.96,0.471669972,4.261785984,8.790470123,990.8031006,9.860683431,990.820326,0,1,
10,0.416702211,4.202204227,8.870955467,990.828064,9.859601163,990.8200123,0,1,
10.04,0.581605434,4.283236027,8.740758896,990.8204956,9.858254502,990.8197365,0,1,
10.08,0.58638525,4.342817783,8.747860909,990.8106689,9.856797699,990.8194597,0,1,
10.12,0.318716228,4.149772644,8.894627571,990.8380127,9.855378761,990.8192814,0,1,
10.16,0.404752731,4.266552925,9.027190208,990.8027954,9.854619953,990.8190641,0,1,
10.2,0.426261783,4.388100147,8.778634071,990.8154297,9.853837505,990.8188586,0,1,
10.24,0.407142639,4.299918652,9.079268456,990.8256226,9.853867657,990.8187008,0,1,
10.28,0.411922455,4.295152187,8.918298721,990.8005371,9.854086555,990.8184957,0,1,
10.32,0.325886011,4.199820995,8.946705818,990.8179932,9.854404915,990.8183121,0,1,
10.36,0.392803252,4.147388935,8.880423546,990.8081665,9.854522861,990.818113,0,1,
10.4,0.526637793,4.128323078,8.750227928,990.8284302,9.854033079,990.8179737,0,1,
10.44,0.642017365,4.249853611,8.80710125,990.8052979,9.853405505,990.8178046,0,1,
10.48,0.563177109,4.314201832,8.612992287,990.8208008,9.852116971,990.8176655,0,1,
10.52,0.376791298,4.140221596,9.055662155,990.822998,9.851382484,990.8175613,0,1,
10.56,0.501092792,4.235551834,9.065133095,990.8360596,9.851334623,990.8175354,0,1,
10.6,0.594325423,4.335649014,8.934939384,990.7980347,9.851644216,990.8174419,0,1,
10.64,0.611081302,4.476261616,8.563292503,990.782959,9.851306899,990.8172347,0,1,
10.68,0.635006905,4.42859602,8.840256691,990.800293,9.851212458,990.8169902,0,1,
10.72,0.53226769,4.369013309,8.923110008,990.8082275,9.85148301,990.8167421,0,1,
10.76,0.451037526,4.259381771,8.953886986,990.7981567,9.851988944,990.8164556,0,1,
10.8,0.69961381,4.430977345,8.899443626,990.8158569,9.852846778,990.8161998,0,1,
10.84,0.608824134,4.376161098,8.59407711,990.8106689,9.852922433,990.8159534,0,1,
10.88,0.491745472,4.242696285,8.738478661,990.7979126,9.852533877,990.8156704,0,1,
10.92,0.608877182,4.421442032,8.549105644,990.8132324,9.851439889,990.815411,0,1,
10.96,0.527647078,4.340409756,8.518333435,990.7827148,9.849477855,990.8150637,0,1,
11,0.475095809,4.376158237,8.631961823,990.8284302,9.847168432,990.8148045,0,1,
11.04,0.573108315,4.428590298,8.871051788,990.8156738,9.845431729,990.8145782,0,1,
11.08,0.503827691,4.361857414,9.275845528,990.8031616,9.845398979,990.8143366,0,1,
11.12,0.522973478,4.457188129,8.942072868,990.822998,9.84594472,990.814154,0,1,
11.16,0.640105247,4.35708952,9.233241081,990.8435059,9.847808441,990.8140978,0,1,
11.2,0.771576405,4.399987698,9.190633774,990.8132324,9.850790632,990.8140446,0,0,
11.24,0.864809036,4.593032837,8.634345055,990.8256226,9.853308128,990.8140388,0,0,
11.28,0.888734579,4.659763813,8.463908195,990.8335571,9.854990135,990.8141035,0,0,
11.32,0.704738736,4.411901951,8.71246624,990.8638916,9.856246892,990.8143395,0,0,
11.36,0.678476393,4.409518242,8.504155159,990.7955322,9.856447024,990.8144798,0,0,
11.4,0.721521139,4.533447742,8.719573021,990.8436279,9.856615481,990.8147083,0,0,
11.44,0.660743177,4.500107288,8.826003075,990.8108521,9.857025062,990.8148959,0,0,
11.48,0.780223131,4.652637959,8.958564758,990.8285522,9.85835097,990.8151104,0,0,
11.52,0.548387468,4.197432041,8.897016525,990.8184204,9.859502261,990.8153114,0,0,
11.56,0.52447325,4.292763233,8.804694176,990.8182983,9.86033939,990.8154993,0,0,
11.6,0.577035964,4.626422882,8.28627491,990.777832,9.859810092,990.8155292,0,0,
11.64,0.381048858,4.469127178,8.539565086,990.7832642,9.858572152,990.8154391,0,0,
11.68,0.342795253,4.447677612,8.842564583,990.8284302,9.85764204,990.8154058,0,0,
11.72,0.450325608,4.364263535,9.11479187,990.8310547,9.857749488,990.8154323,0,0,
11.76,0.524397373,4.252249241,9.200009346,990.8035889,9.858891967,990.8154126,0,0,
11.8,0.639097571,4.39286375,8.927780151,990.7980957,9.86030326,990.8153325,0,0,
11.84,0.617573261,4.330898762,8.612940788,990.8032227,9.860830158,990.8152176,0,0,
11.88,0.65340662,4.237950802,8.892270088,990.8032227,9.861336524,990.8150724,0,0,
11.92,0.703579426,4.264167309,8.724196434,990.8208008,9.861332744,990.8149644,0,0,
11.96,0.705954194,4.271317959,8.660281181,990.8232422,9.86068415,990.8148982,0,0,
12,0.715498567,4.233185768,8.643708229,990.7955933,9.859356873,990.8147699,0,0,
12.04,0.715483427,4.154537678,9.062702179,990.8284302,9.858673239,990.8147052,0,0,
12.08,0.820623994,4.36188364,9.04613018,990.828186,9.858852649,990.8146961,0,0,
12.12,0.832558274,4.564462185,8.693415642,990.8436279,9.858994,990.8147918,0,0,
12.12,0.832558274,4.564462185,8.693415642,990.8158569,9.858994,990.8148797,0,0,
12.2,0.830153227,4.557312489,8.717085838,990.8108521,9.859163792,990.8149425,0,0,
12.24,0.760830879,4.473898411,8.861484528,990.8158569,9.859662173,990.8150008,0,0,
12.28,0.703458071,4.423850536,8.719450951,990.8234863,9.859897696,990.8150824,0,0,
12.32,0.677153945,4.361885548,8.683941841,990.8563843,9.85967931,990.8153028,0,0,
12.36,0.669969082,4.28323698,8.887518883,990.8311157,9.859590192,990.815554,0,0,
12.4,0.689073205,4.323753357,8.773892403,990.8184204,9.859317273,990.8157859,0,0,
