Timestamp,Ax,Ay,Az,P,Value,Type
0.0,3.5089349999999997,2.2671892999999996,7.184722,995.3051,0,0
0.04,3.470674,1.2876626,8.768378,995.3051,0,0
0.08,3.4706507000000006,1.2995796,7.9067144,995.2967,0,0
0.12,3.1910095000000003,0.2676206,8.283097999999999,995.3219,0,0
0.16,3.8673290999999996,0.617963,8.420394,995.3218,0,0
0.2,3.5542293,0.026910557999999998,9.336499,995.319,0,0
0.24000000000000002,3.1192439999999997,-0.4354449000000001,7.279398,995.3261,0,0
0.27999999999999997,3.996315,-0.39492851,8.422754,995.28033,0,0
0.32,2.6675072,-2.1490211,6.5266232,995.3204,0,0
0.36,4.2782784000000005,-1.5198348999999998,7.920903,995.3051,0,0
0.39999999999999997,4.266306,-3.3263593,9.308082,995.2998699999999,0,0
0.44,6.321599,-1.5841823,8.507964999999999,995.3121,0,0
0.48,5.701893,-3.9817424,9.755415,995.3471699999999,0,0
0.52,8.411991,-2.3134465,9.622847,995.294,0,0
0.56,8.060624,-3.6456980000000003,9.632311,995.28314,0,0
0.6000000000000001,9.917527999999999,-2.4040089,9.111522,995.3156,0,0
0.64,8.550453,-3.9269222999999998,8.323238,995.3104,0,0
0.68,8.918447,-3.9674367999999993,6.8224279999999995,995.3256,0,0
0.7200000000000001,7.9194173999999995,-3.4860132000000004,7.423692699999999,995.26685,0,0
0.76,8.349549,-2.7662619999999998,5.5962076,995.26685,0,0
0.8,7.2405843999999995,-3.3310977999999993,5.769008599999999,995.27124,0,0
0.8400000000000001,5.4600563,-4.582318,6.725353699999999,995.26276,0,0
0.88,6.047921700000001,-4.0770617,7.056758,995.2473,0,0
0.92,5.122979,-2.9664526,5.6245956,995.2546,0,0
0.9600000000000001,4.2171555,-3.240528,6.223493,995.2622,0,0
1.0,5.9163246,-2.9950495,6.438904,995.29285,0,0
1.04,4.209884,-4.405949,6.027006,995.29285,0,0
1.08,5.227931,-4.861154,6.1027517,995.2849,0,0
1.12,6.253148,-4.105653299999999,6.990448,995.2951,0,0
1.1600000000000001,4.0233192,-6.620011,7.3905009999999995,995.3352699999999,0,0
1.2,5.4811087,-6.6200094,8.103024000000001,995.3395,0,0
1.24,6.475257,-6.6223917000000005,7.021208000000001,995.3395,0,0
1.28,6.62816,-6.009888,6.124034,995.2883,0,0
1.32,3.6789703,-8.254934,10.3613205,995.3114,0,0
1.36,4.2548857,-6.596172,9.546999000000001,995.30115,0,0
1.4000000000000001,4.883380000000001,-4.303457,7.5183015,995.3564,0,0
1.44,3.6619792,-3.4168735,6.029317,995.3359,0,0
1.48,2.7823290000000003,-2.8996975,4.805458,995.3359,0,0
1.52,4.8304157,-2.4945388,7.014052,995.3407,0,0
1.56,6.93347,-0.8786746,4.3817177,995.39386,0,0
1.6,5.339345,-3.0021744,5.785464,995.4321,0,0
1.6400000000000001,6.555745599999999,-4.005533,6.566634700000001,995.503,0,0
1.68,7.3132850000000005,-4.5370029999999995,5.778351,995.2778300000001,0,0
1.72,6.402673,-4.537001,2.3316987,995.23926,0,0
1.76,7.0263777,-6.4984374,3.0371194,995.18787,0,0
1.8,1.8019919999999998,-7.056123299999999,0.3834802,995.2283,0,0
1.84,12.2816515,-5.1137505,2.551832,995.2359,0,0
1.8800000000000001,5.5922575,-6.410252,1.6333521999999998,995.2075,0,0
1.92,5.1596255,-7.9379325,0.5183943,995.26105,0,0
1.96,3.5392122,-8.188174,0.49708408,995.3706,0,0
2.0,5.666165400000001,-9.103353,0.035474174,995.41156,0,0
2.04,5.489253,-6.777271000000001,1.5528454,995.4309,0,0
2.08,3.5653224000000003,-8.364533,-0.061592028,995.3704,0,0
2.12,0.8264351000000001,-11.33648,-0.23440327,995.383,0,0
2.16,2.2244682,-10.025675,0.6154168999999999,995.4156,0,0
2.2,3.187539,-12.854625,0.049650095,995.4156,0,0
2.24,2.119193,-9.417935,0.56096035,995.3773,0,0
2.2800000000000002,0.69714177,-9.120025,0.68641657,995.4156,0,0
2.32,-0.39032316,-9.1176405,0.6982472,995.37897,0,0
2.36,0.11866626,-4.8944697,2.6227772000000003,995.3276,0,0
2.4,-0.2016402,-11.562880499999999,0.5751417,995.2763699999999,0,0
2.44,0.7162130999999999,-13.057199,2.2724377999999996,995.2763699999999,0,0
2.48,3.7085133000000003,-14.830363,0.7266676999999999,995.2555,0,0
2.52,0.6374444,-10.283066,0.21298076,995.31635,0,0
2.56,-0.27315259999999997,-10.268765,1.2166705,995.3392,0,0
2.6,-0.30187579999999997,-9.093808000000001,-0.7670491999999999,995.31104,0,0
2.64,-0.60782766,-10.0709505,1.9504951000000001,995.2953,0,0
2.68,-1.6116308000000001,-9.160537,3.4465627999999997,995.31287,0,0
2.72,-1.8912938000000001,-9.761122,2.3813179,995.3333,0,0
2.7600000000000002,-0.9903451999999999,-9.012772,1.5717305,995.3333,0,0
2.8,-0.37140495,-10.042347999999999,0.48754776,995.3205,0,0
2.84,1.0218636,-9.534708,1.3042285,995.3732,0,0
2.88,-0.64872247,-10.521384,2.5446383999999997,995.3576,0,0
2.92,0.04191488,-9.565688,1.7847625,995.3349,0,0
2.96,-0.5842838,-9.594287,1.7658208999999998,995.3497,0,0
3.0,-0.7372819,-9.353574,2.672455,995.32886,0,0
3.04,-0.844872,-9.408389,1.7871176,995.32324,0,0
3.08,-0.56290793,-9.656249,2.1043184,995.3358,0,0
