Timestamp,Ax,Ay,Az,P,Value,Type
0.0,5.3708606,3.4144377999999995,8.837078,1003.01166,0,0
0.04,5.7628392999999996,3.8577267999999996,8.799208,1003.0193,0,0
0.08,5.4330690000000015,4.0817537,8.51988,1002.9866300000001,0,0
0.12,5.5650334,4.868282,7.8521585000000025,1002.9664,0,0
0.16,5.450278,5.221008,8.638066,1002.96655,0,0
0.2,5.1825730000000005,5.016047,8.813235,1002.9942,0,0
0.24,6.057236,5.7786965,10.110458,1002.97144,0,0
0.28,5.282865,5.5880355999999995,9.992094999999999,1002.9741,0,0
0.32,5.607851,6.6557460000000015,7.9799690000000005,1002.89624,0,0
0.36,5.8850440000000015,7.4469943,7.0188820000000005,1002.8407,0,0
0.4,6.2291493,7.804487700000001,10.309289999999999,1002.9338,0,0
0.44,7.854239999999999,9.039027,9.542311,1002.8911,0,0
0.48,6.582772,8.4003105,8.671175999999999,1002.84564,0,0
0.52,5.674567700000001,7.6662602,5.527529,1002.83826,0,0
0.56,3.5331802000000003,6.536587,3.060901,1002.79535,0,0
0.6,1.9127839,5.31635,3.4159772000000004,1002.85596,0,0
0.64,-0.17125137,3.6575894,2.8904548,1002.8434,0,0
0.68,-2.7093678,2.2228567999999997,2.4170105,1002.8157,0,0
0.72,-5.7637005,-0.25575210000000004,1.0203575999999999,1002.8460699999999,0,0
0.76,-8.856271000000003,-0.7276402,1.3280903999999998,1002.85614,0,0
0.8,-9.372531,-0.4416458,1.3706964,1002.86896,0,0
0.84,-10.969027,-0.27958184,-1.0959322,1002.8361,0,0
0.88,-11.141139,0.9072916999999999,-1.1243423000000001,1002.8616300000001,0,0
0.92,-10.816151,1.4411471000000002,-1.8203032,1002.8663,0,0
0.96,-9.726398,2.7853172,-0.6461748,1002.8968,0,0
1.0,-8.966447,3.6003992999999994,-0.6840536,1002.8943,0,0
1.04,-8.751394,3.5289019999999995,-0.7124635,1002.8944,0,0
1.08,-9.20552,3.0474807999999998,-1.3137368999999999,1002.9021,0,0
1.12,-9.712907000000001,2.7901046000000003,-1.588399,1002.9019,0,0
1.16,-9.775109,2.4898130000000003,-0.9255883,1002.8639999999999,0,0
