Timestamp,Ax,Ay,Az,P,Value,Type
0.0,5.1665483,5.4405465,8.921097999999997,1004.0148300000001,0,0
0.04,5.5107045,5.8552365,9.195694,1004.0172,0,0
0.08,4.9466977,5.879069,8.745925999999999,1004.0174599999999,0,0
0.12,4.7507353,6.370024,8.343503,1003.9667,0,0
0.16,4.903699,6.70845,7.7232970000000005,1003.98456,0,0
0.2,4.497426,6.517787,11.098927999999999,1004.0400400000001,0,0
0.24,5.405598599999999,7.0659404000000015,11.662324,1004.02496,0,0
0.28,6.959044500000001,7.942987,12.959552,1004.0274699999999,0,0
0.32,5.864479,6.8800445,10.819600999999999,1003.9822,0,0
0.36,5.007901,7.1755952999999995,7.2497690000000015,1003.8632,0,0
0.4,3.420976,5.8600264000000015,5.9478054,1003.8456,0,0
0.44,1.9631033,4.916249,2.7142036,1003.7950400000001,0,0
0.48,0.5960565999999999,3.6578786,1.7625862,1003.7900400000001,0,0
0.52,-4.389314700000001,1.2174026000000002,2.2738986,1003.84564,0,0
0.56,-5.909313,1.4700305,0.5032293999999999,1003.8507699999999,0,0
0.6,-6.7123504,1.5605958999999998,-0.708781,1003.8584,0,0
0.64,-9.317382,1.2841365,-0.45312667,1003.87866,0,0
0.68,-9.073636,1.9228558999999998,-0.50520736,1003.9215,0,0
0.72,-9.695047,2.218383,-0.41999134,1003.8684699999999,0,0
0.76,-10.101359,2.5234435,-1.3384686000000001,1003.9039,0,0
0.8,-11.148166999999999,0.80271727,0.14813182,1003.9395,0,0
0.84,-10.7514715,1.3175059999999998,0.22387965,1003.9597,0,0
0.88,-8.65317,2.389982,-3.0807377999999996,1003.9621599999999,0,0
0.92,-9.475327,2.485314,-1.2437916,1003.97473,0,0
0.96,-9.18378,2.3327847000000004,-0.7230089,1003.9345,0,0
1.0,-8.6198015,2.4614827999999997,-0.8650445999999999,1003.9395,0,0
1.04,-9.384598,2.4424171,-1.2343308000000002,1003.95966,0,0
1.08,-9.867391,2.5663486,-1.0970360000000001,1003.9649699999999,0,0
1.12,-9.661881,2.823743,-0.8366458000000001,1003.9496,0,0
