Timestamp,Ax,Ay,Az,P,Value,Type
0.0,-0.54492444,-0.2720639,8.852236,1002.75793,0,0
0.04,-0.1482629,-0.7391850999999999,7.820130000000002,1002.7507,0,0
0.08,0.42045832,-0.25299442,10.679703,1002.78326,0,0
0.12,1.1038992,-1.4064995,9.718613,1002.7834,0,0
0.16,2.8150022,0.24273095,10.040546,1002.6481,0,0
0.2,2.3417263,-1.5876251,11.905895,1002.6859,0,0
0.24,1.7394046000000003,-1.5733238,10.485567,1002.7688,0,0
0.28,2.4419646,-2.7077625,9.761196,1002.794,0,0
0.32,2.2698207000000004,-1.4732226000000002,8.4639635,1002.8216,0,0
0.36,3.0440822,-1.9975421,9.178852,1002.8141,0,0
0.4,3.588909,-1.4636861,8.7716875,1002.882,0,0
0.44,4.884165,-1.230123,9.103088,1002.8845,0,0
0.48,4.573411,-1.8259411,8.819018,1002.84973,0,0
0.52,5.0608797,-2.4503582,9.358734,1002.82733,0,0
0.56,5.0703683,-1.6829408,7.090948,1002.8173,0,0
0.6,5.237591,-2.2835252,8.468653,1002.82764,0,0
0.64,6.575869,-1.096651,7.872111999999999,1002.8629,0,0
0.68,4.764252,-1.5113398,7.2945075,1002.8584,0,0
0.72,7.235339999999999,-3.2844973,8.6674795,1002.8283,0,0
0.76,7.8721495,-2.131017,7.280399000000001,1002.8588,0,0
0.8,5.7020946,-3.1558266,6.1914835,1002.8762,0,0
0.84,6.4094815,-2.688703,9.82277,1002.9063,0,0
0.88,6.6436677,-1.5685617,6.035243,1002.86395,0,0
0.92,5.9410143,-2.0690498,6.314571400000001,1002.83417,0,0
0.96,6.1513014,-2.8984299,8.246205999999999,1002.85925,0,0
1.0,5.9744253,-2.8698301,6.731195,1002.8417,0,0
1.04,6.944702,-1.4064966,6.200939,1002.8268,0,0
1.08,6.978132,-2.2978418,7.2661777,1002.81195,0,0
1.12,6.313715,-2.8555286,7.6685996,1002.8545,0,0
1.16,6.0555863,-2.0309138,6.674372999999999,1002.84424,0,0
1.2,6.4714017,-2.0928783,7.4271410000000015,1002.8474,0,0
1.24,6.275411599999999,-2.4646692000000003,7.536030999999999,1002.81726,0,0
1.28,6.7724795,-2.5123339,6.6175528,1002.79755,0,0
1.32,6.590825,-2.4932673,7.176211,1002.7947,0,0
1.36,6.796338,-2.2358727000000003,7.460273299999999,1002.8272,0,0
1.4,6.571657000000001,-2.1214747000000003,8.520777,1002.83514,0,0
1.44,6.165356,-2.040443,7.668583,1002.8453,0,0
1.48,5.8785386,-1.7973477,7.114655,1002.86816,0,0
1.52,6.0744944000000025,-1.4589216,6.854261,1002.8581,0,0
1.56,5.9597473,-1.5018200000000002,6.8495235,1002.8405,0,0
1.6,6.05054,-1.3778889,7.507604,1002.80005,0,0
1.64,5.950143,-1.5923834,7.895823,1002.8305,0,0
1.68,6.2990445999999976,-1.3349886999999998,7.6969756999999985,1002.8359,0,0
1.72,5.9692125,-0.6104715000000001,5.968916,1002.8384,0,0
1.76,5.701078400000001,-1.5923709,7.1145988,1002.82324,0,0
1.8,6.6187615000000015,-1.3874078,7.379722599999999,1002.8284,0,0
1.84,6.4179654,-1.277776,7.5690947,1002.84357,0,0
1.88,6.556539999999999,-1.1729108,7.947842999999999,1002.85364,0,0
1.92,5.533618,-1.082345,7.5122740000000015,1002.88635,0,0
1.96,6.4704227,-1.1347764,7.554880000000002,1002.89636,0,0
2.0,6.4273605000000025,-1.3826362,7.876815299999999,1002.8813,0,0
2.04,6.3651834,-1.5208653,6.693211,1002.8713,0,0
2.08,7.230288499999999,-1.3731011,7.1382413,1002.9317,0,0
2.12,5.6672482,-1.415999,5.8457446,1002.91394,0,0
2.16,8.200502,-1.3302001,5.8504752999999985,1002.8692,0,0
2.2,5.399496,-3.6276796,4.8704495,1002.9195,0,0
2.24,5.901336,-2.9794266,5.0645566,1002.9296,0,0
2.28,7.927931299999999,-1.9689156000000003,3.7105134,1002.8895,0,0
2.32,9.16586,-0.6438119000000001,5.0787525,1002.8848,0,0
2.36,8.649600999999999,-2.8459601,5.34861,1002.79456,0,0
2.4,9.13232,-3.1891513,3.776784,1002.7519,0,0
2.44,7.411547,-4.757347,4.335439,1002.85474,0,0
2.48,9.275632,-1.921245,3.1897101,1002.8425,0,0
2.52,7.526182,-5.2864330000000015,4.2644160000000015,1002.7345,0,0
2.56,9.165615,-2.8268888,3.4548292000000003,1002.6895,0,0
2.6,8.668471,-5.5199924000000005,3.487966000000001,1002.7523,0,0
2.64,7.511717,-4.971837,3.2938519,1002.8246,0,0
2.68,7.9036217,-4.5285463,2.9577053,1002.8554,0,0
2.72,7.129252,-4.852671599999999,5.0124330000000015,1002.8805,0,0
2.76,7.965801,-6.3684387000000005,3.4216807,1002.83777,0,0
2.8,6.852072200000001,-6.0729113,3.3506615,1002.84784,0,0
2.84,7.616803599999999,-7.4027796000000015,3.161282,1002.85315,0,0
2.88,7.1531262,-6.592464,2.87248,1002.8908,0,0
2.92,6.6607714000000025,-6.1825395,2.6831005,1002.9033,0,0
2.96,6.4982243,-5.7869142999999985,2.7446449,1002.9008,0,0
3.0,6.5794435,-6.601995,1.7835572,1002.86597,0,0
3.04,6.507707,-6.6115265,2.1007588,1002.79803,0,0
3.08,6.459873,-7.784098599999999,2.0676146,1002.82574,0,0
3.12,5.948399,-8.6945095,2.5363173,1002.7961,0,0
3.16,5.800191000000001,-7.0977130000000015,1.9729201,1002.8286,0,0
3.2,6.015243,-7.826995399999999,1.7409308,1002.786,0,0
3.24,5.2313204,-7.0881777,1.5941610000000002,1002.8361,0,0
3.28,5.025752,-7.2359405,1.949238,1002.8116,0,0
3.32,4.5429572999999985,-9.805114,1.4047784,1002.81354,0,0
3.36,5.1451735,-9.104428,1.5562756000000002,1002.8291,0,0
3.4,4.495086,-8.484776,1.3242867,1002.829,0,0
3.44,4.6097665,-7.8412895,1.3905653,1002.84143,0,0
3.48,4.9490940000000005,-9.171158,1.1680446000000002,1002.8367,0,0
3.52,4.2464255999999985,-8.365609,0.9076489,1002.85675,0,0
3.56,3.7397296,-9.323686,0.8413639,1002.864,0,0
3.6,3.5341635,-9.371351,1.196441,1002.84436,0,0
3.64,2.329616,-8.23691,1.1254216,1002.85205,0,0
3.68,2.2913435,-9.171154,0.9029015,1002.8167,0,0
3.72,2.5350766,-9.862304,0.41052005,1002.8169,0,0
3.76,3.5535824000000003,-10.195972,0.5904648,1002.8295,0,0
3.8,2.4350893,-8.503844,2.015519,1002.83966,0,0
3.84,2.8652527,-10.605895,-0.3800917,1002.8193,0,0
3.88,1.7324213,-8.584875,0.41528666,1002.84686,0,0
3.92,1.9857306,-10.9109535,0.28745590000000004,1002.842,0,0
3.96,1.1922642,-9.700249,0.20223486,1002.8344,0,0
4.0,0.24106543,-10.524862,-0.067627855,1002.8544,0,0
4.04,3.763763,-11.969129,-0.20492722,1002.86475,0,0
4.08,1.0966123,-9.905209,0.29691783,1002.88715,0,0
4.12,1.3594836,-9.314155,-3.7652032,1002.9423,0,0
4.16,0.57079697,-10.024372,0.09333504,1002.9324,0,0
4.2,-0.13185321,-9.09966,-0.17179337,1002.9628,0,0
4.24,-0.15577006,-10.5153265,-0.8488148000000001,1002.9148,0,0
4.28,-3.5590107000000004,-6.416087,-0.98138,1002.9302,0,0
