Timestamp,Ax,Ay,Az,P,Value,Type
0.0,1.2425767,4.6099489999999985,10.06976,1003.6455,0,0
0.04,1.2090623,4.7100487,9.018719,1003.6103,0,0
0.08,0.87922794,4.466954,8.853011,1003.6229,0,0
0.12,0.6401819000000001,4.052265,8.261207,1003.6132,0,0
0.16,0.4345945,3.9760017,8.469514,1003.588,0,0
0.2,0.6735289000000001,4.2572303,8.275399,1003.6333,0,0
0.24,0.5444184,4.0332036,8.919273,1003.62067,0,0
0.28,0.83115077,4.3144317,8.862454,1003.6106,0,0
0.32,1.0366265,4.343033,9.160717,1003.6207,0,0
0.36,0.9935804,4.2906013,8.900322000000003,1003.6285,0,0
0.4,0.95528615,4.352567,9.018678,1003.59827,0,0
0.44,0.77832174,4.4097686,8.843494,1003.6184,0,0
0.48,0.6778900999999999,4.171442,9.009192,1003.64124,0,0
0.52,0.47711045,3.9950805,8.758267,1003.6413,0,0
0.56,0.33366048,4.1285453,8.25168,1003.60596,0,0
0.6,0.31923735,3.9807842,9.051787,1003.60846,0,0
0.64,0.42914495,4.0189176,9.4873495,1003.634,0,0
0.68,0.59157455,4.2095814,8.876603999999997,1003.6315,0,0
0.72,0.15177679,3.737694,9.208008,1003.6187,0,0
0.76,0.5962427,3.976023000000001,8.923938,1003.6239,0,0
0.8,0.33329770000000003,3.6804981,8.871855,1003.6214,0,0
0.84,0.3715082,3.7710633,8.800836,1003.6189,0,0
0.88,0.66833806,3.7662847,9.354805,1003.6291,0,0
0.92,0.8690726000000001,3.7996511,9.331132,1003.6291,0,0
0.96,0.759103,4.114245,8.966579,1003.6265,0,0
1.0,0.6252342,4.2238765,8.436323,1003.6064,0,0
1.04,0.71123636,4.185745,8.9192295,1003.66473,0,0
1.08,0.55346864,3.86162,9.023383,1003.6416,0,0
1.12,0.9214621,3.8282552000000014,9.193816,1003.63916,0,0
1.16,0.80672973,3.8187222,8.933423,1003.5916,0,0
1.2,0.56290835,3.8949883,8.914480000000003,1003.609,0,0
1.24,0.7301671999999999,3.8425572,9.141729,1003.6243,0,0
1.28,0.6966915,3.809192,9.037571,1003.6319,0,0
1.32,0.7253361,3.92359,8.630408000000001,1003.6471,0,0
1.36,0.7348615,3.9378908,9.065971,1003.61676,0,0
1.4,0.84474564,4.052289,8.900262,1003.6369,0,0
1.44,0.94510436,4.1571536,9.075433,1003.6192,0,0
1.48,0.92115396,3.933127,9.30268,1003.6192,0,0
1.52,0.92115396,3.933127,9.30268,1003.6118,0,0
1.56,0.643874,3.9950933,8.7061405,1003.6118,0,0
1.6,0.6247205,3.8282647000000014,9.146437,1003.6371,0,0
1.64,0.3044394,3.7758336,8.824494,1003.6295,0,0
1.68,0.46213868,3.9235973,9.38315,1003.6497,0,0
1.72,0.37128818,3.833034,9.047005,1003.5942,0,0
1.76,0.490749,3.8473344,9.359473,1003.6195,0,0
1.8,0.5098169,3.9617329,8.701385499999999,1003.6195,0,0
1.84,0.5384786,4.0665974999999985,8.654039,1003.61456,0,0
1.88,0.49973348,4.06661,8.743947,1003.6374,0,0
1.92,0.31324115,3.9236152,9.113223,1003.6374,0,0
1.96,0.39444453,3.790153,9.634004,1003.62476,0,0
2.0,0.55215144,3.9855824,9.32153,1003.6047,0,0
2.04,0.4899607,4.014183,8.639770500000001,1003.6122,0,0
2.08,0.74321043,4.1285824999999985,9.027984,1003.6399,0,0
2.12,0.74321043,4.1285824999999985,9.027984,1003.6248,0,0
2.16,0.46592852,3.8950226,8.616087,1003.61975,0,0
2.2,0.40373778,3.8235257000000007,8.952224000000003,1003.61206,0,0
2.24,0.44667614,3.8664267,8.866997999999997,1003.6097,0,0
2.28,0.5087869,4.0094237,8.559258999999999,1003.6173,0,0
2.32,0.36053312,3.9474604,8.852785,1003.63495,0,0
2.36,0.26491043,3.8997958,8.952205000000003,1003.6324,0,0
2.4,0.31740832,3.9808292,9.141574,1003.5945,0,0
2.44,0.42729056,4.080928299999999,9.340413,1003.6376,0,0
2.48,0.43204373,4.119061,9.297802,1003.6198,0,0
2.52,0.46064264,4.138129,9.117887,1003.6425,0,0
2.56,0.2646174000000001,4.0237336,8.795943,1003.6174,0,0
2.6,0.14028923,3.7901733,8.942705,1003.6223,0,0
2.64,0.106803976,3.790174,9.032656,1003.6148,0,0
2.68,0.18322757,3.9331717,8.729649,1003.61975,0,0
2.72,0.28352353,4.009439,9.155738,1003.60455,0,0
2.76,0.2691309,4.028506299999999,8.8006525,1003.61487,0,0
2.8,0.2691309,4.028506299999999,8.8006525,1003.61475,0,0
2.84,0.19732726,3.9713104,9.027895,1003.6376,0,0
2.88,0.23229606,3.9760396,9.04697,1003.6045,0,0
2.92,0.3709237,4.1047363,8.829189,1003.5869,0,0
2.96,0.41872618,4.1190357,9.0233,1003.6273,0,0
3.0,0.27534536,3.8997743,8.739237,1003.6298,0,0
3.04,0.22277197,3.9855719,8.739238,1003.61224,0,0
3.08,0.32794097,4.052304,9.061178,1003.61725,0,0
3.12,0.29448682,3.9379063,8.96649,1003.6274,0,0
3.16,0.41877502,4.085669,8.975961,1003.5945,0,0
3.2,0.35186663,3.9236057,8.876538,1003.61975,0,0
3.24,0.3279765,3.8473408,9.416261,1003.6171,0,0
3.28,0.33276072,3.899773,9.032775,1003.6097,0,0
3.32,0.35666862,3.9426715,8.76765,1003.57434,0,0
3.36,0.3757923,3.9665046,8.720305,1003.59955,0,0
3.4,0.39492482,3.8235073,9.146402,1003.61224,0,0
3.44,0.46662635,3.9045386,9.075388,1003.6097,0,0
3.48,0.39971796,3.8282733,9.2032175,1003.60455,0,0
3.52,0.36148837,3.8282733,9.099061,1003.62476,0,0
3.56,0.59570765,4.009402,9.146405,1003.59955,0,0
3.6,0.48100123,3.9426703,8.720310000000001,1003.59955,0,0
3.64,0.29459777,3.7377079,9.0233135,1003.59686,0,0
3.68,0.418886,3.790139700000001,9.174815,1003.5892,0,0
3.72,0.4284545,3.7996726,9.080128,1003.5716,0,0
3.76,0.47625697,3.8282719,8.904955000000003,1003.59955,0,0
3.8,0.5001648,3.918836,8.824472,1003.6047,0,0
3.84,0.42847666,3.9236023,8.805535,1003.6374,0,0
3.88,0.48052612,3.8568835,9.146363,1003.5892,0,0
3.92,0.46618038,3.9236157,9.193707,1003.61444,0,0
3.96,0.49006674,3.8187516,9.136892,1003.5967,0,0
4.0,0.49962002,3.833052,8.914375,1003.6143,0,0
4.04,0.40399852,3.7996864,9.217375,1003.6346,0,0
4.08,0.40399852,3.7996864,9.217375,1003.59937,0,0
4.12,0.2510258,3.7377214,8.952246,1003.59924,0,0
4.16,0.22232796,3.6757565,8.942777,1003.6371,0,0
4.2,0.23666105,3.6233244,9.037464,1003.61194,0,0
4.24,0.53777593,3.885486,9.222104,1003.5916,0,0
4.28,0.33701152,3.771089,8.985382000000003,1003.6017,0,0
4.32,0.39435646,3.7853885,9.0706005,1003.6192,0,0
4.36,0.42302266,3.804455,9.046927,1003.6067,0,0
4.4,0.32741390000000004,3.694825,9.0469265,1003.6143,0,0
4.44,0.32740116,3.7567904,9.20316,1003.60425,0,0
4.48,0.4421038,3.8759546,8.95697,1003.6168,0,0
4.52,0.30826294,3.709125,8.990111,1003.6143,0,0
4.56,0.30347043,3.6328604,9.155813,1003.62427,0,0
4.6,0.4325061,3.7710912,9.160546,1003.61426,0,0
4.64,0.34167716,3.7520251,9.094263,1003.6243,0,0
4.68,0.51373744,3.8473568,9.170013,1003.579,0,0
4.72,0.46114692,3.8187575,8.999573,1003.6042,0,0
4.76,0.48503956,3.85689,8.990103999999997,1003.6063,0,0
4.8,0.303388,3.7186606,8.729709,1003.5967,0,0
4.84,0.23645805,3.6328628,8.914350500000003,1003.60394,0,0
4.88,0.2746838,3.675762,9.004303,1003.5991,0,0
4.92,0.37983316,3.7996929,8.985364,1003.60114,0,0
4.96,0.38937375,3.8330595,9.231553,1003.6062,0,0
5.0,0.54231477,3.9426904,9.094253,1003.619,0,0
5.04,0.40368778,3.8044603,8.814921,1003.60645,0,0
5.08,0.3797761,3.7853947,8.8385935,1003.6163,0,0
5.12,0.38454956,3.7663283,9.132125,1003.6264,0,0
5.16,0.29905894,3.5851862,9.264738,1003.6215,0,0
5.2,0.41378176,3.756782,9.113238,1003.59607,0,0
5.24,0.41378176,3.756782,9.113238,1003.629,0,0
5.28,0.46158484,3.8235135,9.099035,1003.63904,0,0
5.32,0.3612165,3.7520149,9.037489,1003.634,0,0
5.36,0.33732253,3.7758474,9.0801,1003.59357,0,0
5.4,0.40902463,3.7806141,8.781833,1003.61365,0,0
5.44,0.39947006,3.766314,9.383102,1003.5933,0,0
5.48,0.35645688,3.8044465,8.904927,1003.61365,0,0
5.52,0.38036343,3.8044462,8.876522,1003.621,0,0
5.56,0.4138271,3.7663136,9.084835,1003.6134,0,0
5.6,0.3755912,3.8187456,9.004352,1003.59564,0,0
5.64,0.3612593,3.804446,8.734491,1003.6159,0,0
5.68,0.2561087,3.742481,9.070634,1003.59564,0,0
5.72,0.22265255,3.7758462,8.857586999999997,1003.60583,0,0
5.76,0.39951286,3.8568778,9.392575,1003.6207,0,0
5.8,0.39473557,3.8807106,9.132182,1003.6232,0,0
5.84,0.44253865,3.9045432,9.046965,1003.59546,0,0
